session_id,segment_id,window_start_s,window_end_s,baseline_mm,baseline_source,depth_mm,label_pushup,tof_mm_mean,tof_mm_std,tof_mm_min,tof_mm_max,tof_mm_range,ax_mean,ax_std,ax_min,ax_max,ax_range,ay_mean,ay_std,ay_min,ay_max,ay_range,az_mean,az_std,az_min,az_max,az_range,gx_mean,gx_std,gx_min,gx_max,gx_range,gy_mean,gy_std,gy_min,gy_max,gy_range,gz_mean,gz_std,gz_min,gz_max,gz_range,a_mag_mean,a_mag_std,a_mag_min,a_mag_max,a_mag_range,g_mag_mean,g_mag_std,g_mag_min,g_mag_max,g_mag_range,tof_mm_diff_mean,tof_mm_diff_std,tof_mm_diff_min,tof_mm_diff_max,tof_mm_diff_range,a_mag_diff_mean,a_mag_diff_std,a_mag_diff_min,a_mag_diff_max,a_mag_diff_range,g_mag_diff_mean,g_mag_diff_std,g_mag_diff_min,g_mag_diff_max,g_mag_diff_range
session1,0,5.0,7.0,441.0,p90,2.0,0,442.1583333333333,1.964599902722631,439.0,446.0,7.0,-0.1970033333333333,0.01301564934138046,-0.2178333333333333,-0.1776666666666666,0.040166666666666684,0.020079166666666644,0.013419429192820046,-0.008,0.0460999999999999,0.0540999999999999,-0.9652266666666665,0.011323252133944944,-0.9900333333333332,-0.9482,0.04183333333333317,-0.4760716666666667,1.2267210398513138,-3.092433333333333,1.4648666666666663,4.5573,-0.7955058333333335,1.704912342828763,-3.5400666666666667,2.583833333333333,6.1239,0.3840125,0.6560694167175325,-0.8138333333333334,1.8310666666666664,2.6449,0.9855184229188902,0.010351166934596489,0.9697381205768906,1.0070804519335417,0.037342331356651104,2.2135860348784973,0.9741529217289827,0.2479308825055886,3.8312334358532634,3.583302553347675,-0.18333333333333143,1.0259142264341579,-2.1666666666666856,1.1666666666666856,3.3333333333333712,0.00068607728315857,0.009753850770924374,-0.0175173945920341,0.0160324762466222,0.0335498708386563,0.053536005137912165,0.9612541982508106,-1.615973887057492,2.6112795906845188,4.2272534777420105
session1,0,5.5,7.5,441.0,p90,2.0,0,441.1833333333333,1.0670572201672768,439.0,443.6666666666667,4.666666666666686,-0.19224416666666666,0.010556557039479202,-0.2178333333333333,-0.1776666666666666,0.040166666666666684,0.013282499999999985,0.012515860465602997,-0.008,0.0429,0.0509,-0.9672833333333332,0.019083690680788124,-1.0062666666666666,-0.9265666666666666,0.0797,-1.0447133333333336,1.284681892127818,-3.2043,1.5259,4.7302,-0.24721333333333337,2.073205211734022,-3.5400666666666667,2.9703666666666666,6.510433333333333,0.3418033333333333,0.8190208032156447,-1.34275,1.8310666666666664,3.1738166666666663,0.9864452911121419,0.018145355341221928,0.9481095166464448,1.0224470450835097,0.07433752843706487,2.62204474171605,1.0067938031997594,1.2139474357099105,4.401581921593644,3.1876344858837338,-0.14166666666666572,0.928372231381355,-2.1666666666666856,1.0,3.1666666666666856,-0.002002302385442615,0.014650715061616209,-0.0447242455562546,0.0160324762466222,0.0607567218028768,-0.024412465234873216,0.7814934481065429,-1.5656918727925824,1.880314235898543,3.446006108691125
session1,0,6.0,8.0,441.0,p90,3.3333333333333144,0,440.6,1.1825114516711157,437.6666666666667,442.5,4.833333333333314,-0.18933999999999995,0.007493004886040198,-0.2017,-0.1776666666666666,0.02403333333333338,0.01068749999999998,0.009464927767230366,-0.008,0.0256666666666666,0.0336666666666666,-0.96843,0.018316127228938595,-1.0062666666666666,-0.9265666666666666,0.0797,-0.8087175000000002,1.3810989200580155,-3.2043,2.1972666666666667,5.401566666666667,0.06864999999999996,1.7391745207776654,-2.8076333333333334,2.9703666666666666,5.7780000000000005,0.42115749999999996,0.7592146621578226,-1.34275,1.8310666666666664,3.1738166666666663,0.9869133691825575,0.017428005666480544,0.9481095166464448,1.0224470450835097,0.07433752843706487,2.3337741125221916,0.9477225294234658,1.2139474357099105,4.401581921593644,3.1876344858837338,-0.1916666666666657,0.8870597499605039,-1.6666666666666288,1.0,2.6666666666666288,-0.0006900665279365944,0.01586362205320443,-0.0447242455562546,0.0366148270016455,0.0813390725579001,-0.03727380212770193,0.7093113337131133,-1.5656918727925824,1.880314235898543,3.446006108691125
session1,0,6.5,8.5,441.0,p90,6.0,0,439.425,2.5671401078502374,435.0,442.5,7.5,-0.18744,0.007369758777900704,-0.2017,-0.1785666666666666,0.023133333333333395,0.01574416666666665,0.01146065040208838,-0.0072,0.0403,0.0475,-0.9708800000000002,0.01980153795934938,-1.0062666666666666,-0.9265666666666666,0.0797,-0.5661025000000002,1.4507421919321446,-3.2043,2.1972666666666667,5.401566666666667,0.36874749999999995,1.6363576143312504,-1.790333333333333,2.9703666666666666,4.7607,-0.11646749999999999,0.8805654773350506,-1.77005,1.43435,3.2043999999999997,0.989042916733411,0.019012532738541754,0.9481095166464448,1.0224470450835097,0.07433752843706487,2.298340509976277,0.8633406322692034,1.2315037470056227,4.401581921593644,3.1700781745880215,-0.2,0.9318440498996216,-2.1666666666666856,1.0,3.1666666666666856,-9.311872854082525e-05,0.01845293328829561,-0.0447242455562546,0.0366148270016455,0.0813390725579001,0.024359887117499483,0.697101661706711,-1.5656918727925824,1.880314235898543,3.446006108691125
session1,0,7.0,9.0,441.0,p90,10.0,0,437.3166666666667,3.4131689413537987,431.0,442.5,11.5,-0.18890666666666664,0.007424144918963916,-0.2017,-0.17875,0.022949999999999998,0.01592083333333332,0.010512861005824126,-0.0072,0.0403,0.0475,-0.9663833333333331,0.022386392196054154,-1.0062666666666666,-0.9265666666666666,0.0797,-0.4577683333333333,1.5205021929621734,-3.2043,2.1972666666666667,5.401566666666667,0.1607183333333333,1.5620731389273466,-1.790333333333333,2.9703666666666666,4.7607,-0.22532000000000002,0.7928843218416052,-1.77005,1.43435,3.2043999999999997,0.9849063312777521,0.021500137870340018,0.9481095166464448,1.0224470450835097,0.07433752843706487,2.216264403368095,0.868900675807666,0.8701194624239186,4.401581921593644,3.5314624591697257,-0.3583333333333343,1.184711638613661,-3.0,1.5,4.5,-0.0003381945394510354,0.019596636393982875,-0.0447242455562546,0.0366148270016455,0.0813390725579001,-0.08405963247542633,0.6580958632140821,-1.5656918727925824,1.1537756317502388,2.719467504542821
session1,0,7.5,9.5,441.0,p90,10.0,0,435.275,2.8743477520995957,431.0,441.0,10.0,-0.18873499999999996,0.006537266885582475,-0.2017,-0.17875,0.022949999999999998,0.02556249999999998,0.014414257867164416,0.0091,0.0588,0.049699999999999994,-0.9646524999999999,0.015863765731831885,-0.9960333333333332,-0.92935,0.0666833333333332,-0.17243249999999996,1.2139466657407956,-1.9124333333333337,2.1972666666666667,4.1097,0.31737750000000003,1.8147992847639822,-1.790333333333333,4.3945,6.184833333333333,-0.28992,0.6263898934148141,-1.77005,0.4882666666666665,2.2583166666666665,0.9834120261162544,0.01522300984734245,0.9485480180254452,1.0133605358190911,0.06481251779364594,2.171501429016767,0.8115564333771965,0.8701194624239186,4.529292999771353,3.659173537347434,-0.5083333333333343,1.0833012815771366,-3.0,1.5,4.5,0.00125434388120492,0.016033006579848214,-0.0357015522400654,0.0366148270016455,0.0723163792417109,0.10791659156393547,0.6214127266768109,-0.903444606642232,1.1537756317502388,2.0572202383924707
session1,0,8.0,10.0,441.0,p90,10.0,0,433.9166666666667,1.3677840960229566,431.0,436.0,5.0,-0.19375916666666665,0.013903622105008782,-0.2270333333333333,-0.17875,0.04828333333333332,0.030322499999999974,0.01451626508725069,0.0091,0.0588,0.049699999999999994,-0.9626525000000002,0.01663695791754009,-0.9960333333333332,-0.92935,0.0666833333333332,-0.3509533333333334,0.9693096850279012,-1.9124333333333337,1.2206666666666668,3.1331000000000007,1.0375883333333333,1.8055621234973707,-1.790333333333333,4.3945,6.184833333333333,-0.243635,0.6551531515798423,-1.77005,0.4882666666666665,2.2583166666666665,0.9826472814370399,0.015717688848176967,0.9485480180254452,1.0133605358190911,0.06481251779364594,2.2385945782110213,0.9362967577636186,0.8701194624239186,4.529292999771353,3.659173537347434,-0.21666666666666856,1.1463710859345133,-3.0,1.5,4.5,0.0007684600643461855,0.015170510473894425,-0.0357015522400654,0.0250001429149933,0.0607016951550587,-0.038185277295191146,0.7624021689296728,-1.4517724094406128,1.1537756317502388,2.6055480411908514
session1,0,8.5,10.5,441.0,p90,10.0,0,433.625,1.153346579885394,431.0,436.0,5.0,-0.1967175,0.012223004807647654,-0.2270333333333333,-0.1799,0.047133333333333305,0.0288033333333333,0.01694092726702606,0.0020999999999999,0.0588,0.0567000000000001,-0.961265,0.016649604516490946,-0.9959,-0.92935,0.06655,-0.7949775000000001,1.029621241528961,-2.7872666666666666,1.15965,3.9469166666666666,0.8610875,1.913133079850628,-2.319366666666667,4.3945,6.713866666666666,0.2629625,0.510053052329826,-0.8341333333333333,1.2614,2.0955333333333335,0.9818426841153232,0.016011148782302916,0.9485480180254452,1.014875306516903,0.06632728849145775,2.3516265929997866,0.9448887501088836,0.8701194624239186,4.529292999771353,3.659173537347434,-0.125,1.1091475705844274,-3.0,1.5,4.5,-0.0002885573124480448,0.013106807999204525,-0.024104390698877,0.0250001429149933,0.0491045336138703,0.03141965502883558,0.7967139457212429,-1.4517724094406128,1.1537756317502388,2.6055480411908514
session1,0,9.0,11.0,441.0,p90,11.666666666666686,0,433.0,1.6824254977726534,429.3333333333333,435.0,5.666666666666686,-0.19443499999999997,0.01601316810558666,-0.2270333333333333,-0.1592666666666666,0.0677666666666667,0.03714499999999996,0.01528182117201134,0.0020999999999999,0.0588,0.0567000000000001,-0.9677575,0.016265857625884828,-0.99925,-0.9477,0.051549999999999985,-0.7965025000000001,1.440585579926084,-3.5197000000000003,2.726233333333333,6.245933333333333,0.495895,2.3822122345165964,-3.662133333333333,4.3945,8.056633333333332,0.21363,0.577470428742652,-0.8341333333333333,1.2614,2.0955333333333335,0.9880592355110129,0.015257126631816264,0.9680884437901324,1.0163122920638124,0.04822384827367998,2.8654372056874218,0.8938285742452287,1.0253880850682828,4.59371774262295,3.568329657554667,-0.2083333333333343,0.7832890058379931,-1.3333333333333712,1.5,2.8333333333333712,-0.00135481451569682,0.014677744005256975,-0.0311847035984625,0.0250001429149933,0.0561848465134558,0.06276186633612542,0.9832573971903287,-2.269368814428218,1.2446898498082315,3.5140586642364493
session1,0,9.5,11.5,441.0,p90,16.333333333333314,0,431.3083333333333,3.442090369399255,424.6666666666667,435.0,10.333333333333314,-0.18777833333333332,0.021626286153146546,-0.2270333333333333,-0.1410666666666666,0.08596666666666672,0.031887499999999964,0.014616436595490723,0.0020999999999999,0.0549,0.0528000000000001,-0.9649791666666665,0.020998362287330898,-0.99925,-0.9178666666666666,0.08138333333333336,-0.2771975,1.933838537032809,-3.5197000000000003,4.008000000000001,7.527700000000001,-0.4323433333333333,1.9596090857007962,-3.662133333333333,3.8452,7.507333333333333,0.06816333333333331,0.7533821600437736,-1.77,1.2614,3.0314,0.9839392144903393,0.021170666139752055,0.9361081021382568,1.0163122920638124,0.08020418992555556,2.6774746706591133,1.1166551728356149,0.7863827771653079,5.1178225214549125,4.331439744289605,-0.3833333333333314,0.8597480251019305,-1.5,1.5,3.0,0.00038021390765494953,0.018086987054851348,-0.0311847035984625,0.0416366691540346,0.0728213727524971,-0.18714551113030228,1.2494989733354815,-2.7653417327743517,2.36211296128715,5.127454694061502
session1,0,10.0,12.0,441.0,p90,32.5,0,427.4083333333333,6.511842843790245,408.5,435.0,26.5,-0.1731683333333333,0.018624440260045404,-0.1999,-0.1410666666666666,0.058833333333333404,0.03038499999999996,0.014145282782609911,0.0020999999999999,0.0549,0.0528000000000001,-0.9520024999999999,0.04139516486626856,-0.99925,-0.8198,0.17945,-1.0360741666666664,2.5550325591395495,-5.5338666666666665,4.008000000000001,9.541866666666667,0.8499091666666668,4.810425172642906,-3.662133333333333,18.9514,22.613533333333333,0.5274425,1.1523826062948763,-1.77,2.9093,4.6793,0.9683407979180132,0.042378030422681776,0.8346303373350384,1.0163122920638124,0.1816819547287739,4.217863891506019,3.9089618116713174,0.7863827771653079,19.31705347044419,18.530670693278882,-1.2416666666666658,2.2170269130827784,-10.166666666666686,1.3333333333333144,11.5,-0.00857987211338964,0.0245978174328381,-0.0695464527772591,0.0416366691540346,0.1111831219312937,0.8854311459489146,2.6138493083692955,-2.7653417327743517,10.305468032119686,13.070809764894037
session1,0,10.5,12.5,441.0,p90,166.66666666666669,1,402.70000000000005,45.62913908165848,274.3333333333333,432.6666666666667,158.33333333333337,-0.2109475,0.09482095529572798,-0.4908333333333333,-0.1410666666666666,0.34976666666666667,0.016682499999999982,0.03169403005255438,-0.0545666666666666,0.0549,0.1094666666666666,-0.9265100000000001,0.06177145902437467,-0.99925,-0.7880333333333333,0.21121666666666672,-1.994325,3.6481768542980637,-10.640466666666669,4.008000000000001,14.64846666666667,10.333250000000001,16.094299368887146,-3.662133333333333,40.22215,43.88428333333333,0.55846,1.474613833831684,-1.77,3.4179666666666666,5.187966666666666,0.955329240470171,0.06599404684782634,0.8165368515872384,1.0908757592971907,0.2743389077099523,12.959290041538571,14.752363181996612,0.7863827771653079,40.50830384519944,39.721921068034135,-7.958333333333334,13.603499856041951,-49.333333333333314,-0.3333333333333144,49.0,0.006139365775352909,0.04131706274251131,-0.0695464527772591,0.1075725699799415,0.1771190227572006,1.8061829000016048,3.808973399768187,-2.7653417327743517,13.080190672023644,15.845532404797996
session1,0,11.0,13.0,441.0,p90,363.6666666666667,1,320.575,134.426606111125,77.33333333333333,428.5,351.1666666666667,-0.334505,0.2197368706797089,-0.7898999999999999,-0.1410666666666666,0.6488333333333334,0.0015583333333333306,0.03079168380694151,-0.0545666666666666,0.0397333333333333,0.0942999999999999,-0.9054274999999998,0.06607097410171882,-1.0041,-0.7880333333333333,0.21606666666666674,-2.8162616666666667,4.356125464364009,-13.031,4.008000000000001,17.039,12.447099999999999,16.840730767947694,-15.4012,40.22215,55.62335,0.6820566666666668,2.4414072453277615,-4.6386666666666665,5.218500000000001,9.857166666666668,0.9866000738796833,0.1091470070645969,0.8165368515872384,1.2776050802619372,0.46106822867469877,16.22609624342531,14.442546222120907,0.7863827771653079,40.50830384519944,39.721921068034135,-16.866666666666667,29.56539831928157,-99.33333333333331,10.5,109.83333333333331,0.015219240471567641,0.060515236547374465,-0.0732066468621497,0.1356338219691195,0.2088404688312692,0.6636057098158206,6.208262400389484,-14.561049873045114,13.080190672023644,27.641240545068758
session1,0,11.5,13.5,441.0,p90,364.3333333333333,1,234.6416666666667,148.56240060997936,76.66666666666667,424.3333333333333,347.66666666666663,-0.42344666666666664,0.21624578509700995,-0.7898999999999999,-0.1437,0.6461999999999999,-0.013042499999999995,0.03399997527572626,-0.0622,0.0397333333333333,0.10193333333333329,-0.8736383333333333,0.09714738189129614,-1.0041,-0.56655,0.43755,-2.4342825000000006,4.892875738394989,-13.031,7.9651,20.9961,7.533770833333335,22.052870400030745,-23.40695,40.22215,63.629099999999994,0.9770591666666668,2.7100680076925654,-4.6386666666666665,5.218500000000001,9.857166666666668,0.9897673921254796,0.14295973199204778,0.66782464202813,1.2776050802619372,0.6097804382338072,20.879535961336664,12.053914359727791,3.311516336296042,40.50830384519944,37.1967875089034,-17.033333333333335,29.585779241610876,-99.33333333333331,10.5,109.83333333333331,-0.01598906142636517,0.09499991372525732,-0.2630257469531857,0.1356338219691195,0.3986595689223052,1.2078687811466753,6.287320140490084,-14.561049873045114,13.080190672023644,27.641240545068758
session1,0,12.0,14.0,441.0,p90,364.3333333333333,1,171.12500000000003,107.07935628152921,76.66666666666667,390.3333333333333,313.66666666666663,-0.499855,0.16126032405365212,-0.7898999999999999,-0.2136333333333333,0.5762666666666667,-0.03223999999999998,0.030288760016437308,-0.08915,0.0243999999999999,0.1135499999999999,-0.8228500000000001,0.13083673265223,-1.0041,-0.4745333333333333,0.5295666666666667,-0.6927399999999999,5.787980606361965,-13.031,10.2946,23.3256,9.6298175,23.055011752118425,-23.40695,40.22215,63.629099999999994,-0.28228749999999997,3.3143408900894236,-6.510400000000001,5.218500000000001,11.728900000000001,0.9704686474230773,0.1738036743056836,0.582997499518175,1.2776050802619372,0.6946075807437622,23.72321395748566,10.320911852960451,6.377578538324715,40.50830384519944,34.13072530687473,-14.841666666666669,45.62755244001882,-100.16666666666669,78.66666666666669,178.83333333333337,0.009281547636373146,0.1110044544725216,-0.2630257469531857,0.1894637775065615,0.4524895244597472,0.3602465952020856,7.745715462155848,-14.561049873045114,17.521741899004237,32.08279177204935
