t_s,host_ts,device_ts_s,tof_mm,ax,ay,az,gx,gy,gz,dt_s,segment_id,session_id,a_mag,g_mag,tof_mm_diff,a_mag_diff,g_mag_diff
5.2,2026-02-13T01:44:06.689133,185.47,444.0,-0.21186666666666668,0.023,-0.9482,1.0986333333333334,1.5055666666666667,-0.020366666666666644,,0,session1,0.9718537567167421,1.8639047695630806,-2.0,-0.0009492043761561986,-0.03563613198830917
5.300000000000001,2026-02-13T01:44:06.789133,185.595,444.5,-0.21484999999999999,0.033,-0.95875,0.15259999999999996,-0.12204999999999999,0.1526,,0,session1,0.9830824405918356,0.24793088250558862,0.5,0.01122868387509346,-1.615973887057492
5.4,2026-02-13T01:44:06.889133,185.72,445.3333333333333,-0.21556666666666666,0.046099999999999995,-0.9702333333333333,0.5086666666666666,-2.8076333333333334,0.18313333333333337,,0,session1,0.9949607624870886,2.8592104731901076,0.8333333333333144,0.011878321895253063,2.6112795906845188
5.5,2026-02-13T01:44:06.989133,185.76999999999998,443.6666666666667,-0.21783333333333332,0.0429,-0.9693666666666667,1.4445333333333332,-3.5400666666666667,-0.2441333333333333,,0,session1,0.9944664426493011,3.8312334358532634,-1.6666666666666288,-0.0004943198377875824,0.9720229626631558
5.6000000000000005,2026-02-13T01:44:07.089133,185.89499999999998,441.5,-0.21095,0.0277,-0.9535,-1.0986000000000002,-2.8076499999999998,-0.21365,,0,session1,0.9769490480572669,3.0224934747654952,-2.1666666666666856,-0.017517394592034163,-0.8087399610877681
5.7,2026-02-13T01:44:07.189133,186.02,441.3333333333333,-0.19993333333333335,0.02093333333333333,-0.9551333333333333,-3.092433333333333,-1.6276333333333333,-0.2848666666666667,,0,session1,0.9760590282696362,3.506206383923608,-0.16666666666668561,-0.0008900197876307026,0.48371290915811294
5.800000000000001,2026-02-13T01:44:07.289133,186.07,441.6666666666667,-0.19806666666666667,0.026166666666666664,-0.9717666666666667,-1.6072666666666664,-1.9124666666666665,-0.8138333333333334,,0,session1,0.9920915045162585,2.6273864548888373,0.33333333333337123,0.016032476246622296,-0.8788199290347709
5.9,2026-02-13T01:44:07.389133,186.195,441.5,-0.1948,0.02405,-0.9853,-0.7324499999999999,-2.99075,-0.48829999999999996,,0,session1,1.00465990887464,3.1176121399237586,-0.16666666666668561,0.012568404358381469,0.49022568503492137
6.0,2026-02-13T01:44:07.489133,186.32,441.0,-0.18553333333333333,0.014333333333333333,-0.9761666666666666,-1.5666,-2.8076333333333334,1.0986333333333334,,0,session1,0.993745150092987,3.397651497071993,-0.5,-0.010914758781652933,0.28003935714823447
6.1000000000000005,2026-02-13T01:44:07.589133,186.37,441.0,-0.17766666666666667,0.011966666666666667,-0.9701333333333333,-1.7904000000000002,-1.8310666666666668,1.8310666666666666,,0,session1,0.9863403722853485,3.148196695817394,0.0,-0.007404777807638485,-0.24945480125459918
6.2,2026-02-13T01:44:07.689133,186.495,439.5,-0.18775,0.0139,-0.9673499999999999,-0.1221000000000001,-1.3428,1.43435,,0,session1,0.9854995154742593,1.9685985300461848,-1.5,-0.0008408568110892523,-1.1795981657712091
6.300000000000001,2026-02-13T01:44:07.789133,186.62,439.0,-0.20003333333333334,0.0051,-0.9633666666666667,0.20343333333333335,-1.1393666666666666,0.36623333333333336,,0,session1,0.9839281878719041,1.2139474357099103,-0.5,-0.0015713276023552325,-0.7546510943362745
6.4,2026-02-13T01:44:07.889133,186.67,440.0,-0.19436666666666666,-0.008,-0.9561333333333333,-1.3631333333333333,-0.4476333333333331,0.4272666666666667,,0,session1,0.9757219646099099,1.4970186672182815,1.0,-0.008206223261994161,0.2830712315083712
6.5,2026-02-13T01:44:07.989133,186.79500000000002,441.0,-0.18145,0.0046,-0.9526,-0.7018999999999997,0.946,0.6714,,0,session1,0.9697381205768906,1.3558604537340853,1.0,-0.0059838440330193254,-0.14115821348419622
6.6000000000000005,2026-02-13T01:44:08.089133,186.92000000000002,441.6666666666667,-0.17856666666666665,0.025666666666666667,-0.9638,0.48829999999999996,0.5696333333333332,0.9765666666666667,,0,session1,0.9805382563787209,1.2315037470056227,0.6666666666666856,0.010800135801830368,-0.12435670672846255
6.7,2026-02-13T01:44:08.189133,186.97,442.3333333333333,-0.18293333333333334,0.021033333333333334,-0.9713,-0.5493000000000001,-0.5086333333333335,1.0986333333333334,,0,session1,0.9886003720187221,1.3294485920444195,0.6666666666666288,0.008062115640001144,0.09794484503879675
6.800000000000001,2026-02-13T01:44:08.289133,187.095,442.0,-0.18785000000000002,0.004700000000000001,-0.9763,-1.28175,0.3051999999999999,0.3356999999999999,,0,session1,0.9942189912187354,1.3596781209168587,-0.3333333333333144,0.005618619200013275,0.030229528872439237
6.9,2026-02-13T01:44:08.389133,187.22,440.6666666666667,-0.18446666666666667,0.0041333333333333335,-0.9900333333333333,-1.9531333333333334,2.583833333333333,0.08140000000000003,,0,session1,1.0070804519335417,3.2399923568154017,-1.3333333333333144,0.012861460714806316,1.880314235898543
7.0,2026-02-13T01:44:08.489133,187.26999999999998,440.3333333333333,-0.18053333333333335,0.015266666666666668,-1.0062666666666666,-2.929666666666667,2.9703666666666666,0.7121000000000001,,0,session1,1.0224470450835095,4.2323883709109476,-0.33333333333337123,0.0153665931499678,0.9923960140955459
7.1000000000000005,2026-02-13T01:44:08.589133,187.39499999999998,440.0,-0.18955,0.0127,-1.0013999999999998,-3.2043,2.6550000000000002,1.43435,,0,session1,1.0192607382313907,4.401581921593644,-0.3333333333333144,-0.0031863068521187365,0.1691935506826967
7.2,2026-02-13T01:44:08.689133,187.52,441.0,-0.2016666666666667,-0.0040999999999999995,-0.9534333333333334,-1.6886,2.2379333333333333,0.4272666666666667,,0,session1,0.9745364926751361,2.835890048801062,1.0,-0.04472424555625465,-1.5656918727925824
7.300000000000001,2026-02-13T01:44:08.789133,187.57,442.0,-0.20083333333333334,-0.0072,-0.9265666666666666,-0.8748,2.5227666666666666,-0.6713666666666667,,0,session1,0.9481095166464449,2.7532453387875835,1.0,-0.02642697602869115,-0.0826447100134784
7.4,2026-02-13T01:44:08.889133,187.695,442.5,-0.1901,0.0098,-0.9357500000000001,1.5259,1.2207,-1.34275,,0,session1,0.9549147147782362,2.3709611684926433,0.5,0.006805198131791257,-0.3822841702949402
7.5,2026-02-13T01:44:08.989133,187.82,441.0,-0.1862,0.025066666666666668,-0.9735666666666667,2.1972666666666667,-0.7731,-0.44756666666666667,,0,session1,0.9915295417798817,2.3719149090040212,-1.5,0.036614827001645533,0.0009537405113779762
7.6000000000000005,2026-02-13T01:44:09.089133,187.87,440.0,-0.19219999999999998,0.020233333333333332,-0.9753333333333333,1.2817333333333334,-1.18,0.020366666666666644,,0,session1,0.994296403940439,1.7423131575261919,-1.0,0.0027668621605573263,-0.6296017514778294
7.7,2026-02-13T01:44:09.189133,187.995,440.0,-0.2017,0.01205,-0.9692000000000001,-0.4883,-1.5564,0.3357,,0,session1,0.9900387530293954,1.6653865437189048,0.0,-0.004257650911043687,-0.07692661380728705
7.800000000000001,2026-02-13T01:44:09.289133,188.12,439.3333333333333,-0.19619999999999999,0.013733333333333334,-0.9670666666666667,-1.5666,-1.5259,-0.06103333333333333,,0,session1,0.9868642167097875,2.187768597858964,-0.6666666666666856,-0.0031745363196078458,0.522382054140059
7.9,2026-02-13T01:44:09.389133,188.17,437.6666666666667,-0.1872,0.018766666666666668,-0.9728333333333333,-1.7904000000000002,-1.5259,-0.3051666666666667,,0,session1,0.9908585783159078,2.37213609736972,-1.6666666666666288,0.003994361606120322,0.18436749951075626
8.0,2026-02-13T01:44:09.489133,188.29500000000002,435.5,-0.17875,0.0178,-0.96435,-1.6785,-1.12915,-0.5493,,0,session1,0.9809379822394483,2.0962042988458927,-2.1666666666666856,-0.009920596076459565,-0.27593179852382743
8.1,2026-02-13T01:44:09.589133,188.42000000000002,435.0,-0.1816333333333333,0.0215,-0.9730666666666666,-0.0610666666666666,-1.2613666666666667,-1.0986333333333334,,0,session1,0.9901068909746844,1.67384891990486,-0.5,0.009168908735236125,-0.4223553789410326
8.200000000000001,2026-02-13T01:44:09.689133,188.47,435.0,-0.18396666666666667,0.0312,-0.9960333333333332,1.2206666666666668,-1.7903333333333333,-1.6479666666666666,,0,session1,1.0133605358190911,2.722336255865539,0.0,0.02325364484440673,1.0484873359606788
8.3,2026-02-13T01:44:09.789133,188.595,435.5,-0.18309999999999998,0.0403,-0.992,0.7324000000000002,0.7019000000000002,-1.77005,,0,session1,1.0095611422791588,2.0401348907609025,0.5,-0.0037993935399323053,-0.6822013651046364
