host_ts,device_ts_s,tof_mm,ax,ay,az,gx,gy,gz
2026-02-13T01:44:37.596043,216.420,107.00,-0.5804,-0.1798,-0.8490,8.9722,-18.6768,-1.0986
2026-02-13T01:44:37.746045,216.570,77.00,-0.5021,-0.0681,-0.8561,-1.0986,-28.9307,-1.9531
2026-02-13T01:44:37.895657,216.720,75.00,-0.4033,0.0277,-0.9286,4.3945,-20.6299,1.1597
2026-02-13T01:44:38.045867,216.870,75.00,-0.2678,-0.0526,-0.4065,2.9907,26.5503,-6.1035
2026-02-13T01:44:38.195933,217.020,78.00,-0.4298,-0.1177,-1.0084,-1.3428,19.9585,3.7842
2026-02-13T01:44:38.345645,217.170,96.00,-0.6832,0.0123,-0.9263,-7.6294,9.7656,-4.4556
2026-02-13T01:44:38.495677,217.320,85.00,-0.6469,0.0748,-0.8486,11.9629,8.1177,-14.1602
2026-02-13T01:44:38.646047,217.470,77.00,-0.6368,-0.2283,-0.8621,2.4414,13.4277,-4.5776
2026-02-13T01:44:38.796140,217.620,30.00,-0.7069,-0.3727,-0.9664,-4.4556,-5.3711,-0.7935
2026-02-13T01:44:38.946035,217.770,31.00,-0.6982,-0.0752,-0.9489,-7.2021,-8.3618,12.5732
2026-02-13T01:44:39.095841,217.920,99.00,-0.5737,-0.0631,-0.8350,2.3193,-21.1182,6.2256
2026-02-13T01:44:39.245899,218.070,100.00,-0.5177,0.0991,-0.8936,0.4272,-18.1274,0.3052
2026-02-13T01:44:39.396021,218.220,80.00,-0.4371,0.1930,-0.7900,-0.9766,-16.8457,-8.6670
2026-02-13T01:44:39.546102,218.370,81.00,-0.2432,-0.0327,-0.4321,-5.1880,-20.6909,3.1738
2026-02-13T01:44:39.696036,218.520,80.00,-0.3400,-0.1448,-0.7687,-2.3804,33.5693,0.4272
2026-02-13T01:44:39.845839,218.670,91.00,-0.5706,-0.2957,-0.8927,1.3428,16.1133,7.5684
2026-02-13T01:44:39.995914,218.820,84.00,-0.5813,-0.2063,-0.9200,6.2866,22.8271,-1.4038
2026-02-13T01:44:40.145950,218.970,74.00,-0.6531,-0.2485,-1.0144,0.5493,-0.7324,2.6855
2026-02-13T01:44:40.295693,219.120,47.00,-0.7698,-0.1932,-1.0396,4.3945,2.3193,-3.2349
2026-02-13T01:44:40.446103,219.270,30.00,-0.7018,-0.0452,-0.9276,-1.2207,-5.6763,-1.8311
2026-02-13T01:44:40.595925,219.420,67.00,-0.6504,0.0675,-0.8057,4.4556,-13.1226,-1.5869
2026-02-13T01:44:40.745941,219.570,77.00,-0.4624,-0.0270,-0.7716,-2.0142,-23.0713,-2.3193
2026-02-13T01:44:40.895909,219.720,79.00,-0.4431,-0.0093,-0.9651,-1.2207,-19.1650,-0.0610
2026-02-13T01:44:41.046038,219.870,80.00,-0.2517,-0.0854,-0.3486,2.6245,-1.5259,-2.8687
2026-02-13T01:44:41.195632,220.020,62.00,-0.4501,-0.2706,-0.8208,10.3760,14.5264,0.9155
2026-02-13T01:44:41.345767,220.170,78.00,-0.6492,-0.0773,-0.8055,-7.9956,21.7285,7.6904
2026-02-13T01:44:41.495890,220.320,78.00,-0.6877,-0.2141,-1.0035,4.0283,9.0942,2.6855
2026-02-13T01:44:41.645703,220.470,75.00,-0.6842,-0.1079,-0.8405,4.7607,14.4653,-3.9673
2026-02-13T01:44:41.795699,220.620,65.00,-0.7732,0.0256,-0.9176,-8.9722,6.4087,0.0610
2026-02-13T01:44:41.945990,220.770,48.00,-0.8453,0.0454,-0.9861,-2.6245,-23.7427,-2.1362
2026-02-13T01:44:42.095958,220.920,91.00,-0.6886,0.0103,-0.8125,-2.1973,-24.1699,1.5869
2026-02-13T01:44:42.246003,221.070,81.00,-0.5161,-0.0951,-0.8406,-7.8735,-30.4565,2.8687
2026-02-13T01:44:42.395919,221.220,78.00,-0.3914,-0.0234,-0.8704,-1.7090,-6.7749,-4.0894
2026-02-13T01:44:42.546053,221.370,78.00,-0.2529,0.0039,-0.4532,-13.6108,-35.0342,14.0991
2026-02-13T01:44:42.695842,221.520,74.00,-0.3824,-0.1185,-0.9243,-4.9438,19.3481,-1.5259
2026-02-13T01:44:42.845906,221.670,90.00,-0.5640,-0.2283,-0.8241,5.8594,37.2314,-4.2114
2026-02-13T01:44:42.995805,221.820,82.00,-0.6017,-0.2175,-0.8300,2.3193,19.8364,0.4272
2026-02-13T01:44:43.145864,221.970,62.00,-0.6873,0.0110,-0.8190,-3.6621,1.5869,-4.7607
2026-02-13T01:44:43.295743,222.120,38.00,-0.6082,-0.1362,-0.7306,-4.6387,9.2773,1.7700
2026-02-13T01:44:43.446086,222.270,31.00,-0.7705,-0.1282,-0.9330,-4.8828,-12.0850,5.6763
2026-02-13T01:44:43.595713,222.420,73.00,-0.6511,-0.0913,-0.7906,7.7515,-17.2729,2.2583
2026-02-13T01:44:43.746011,222.570,74.00,-0.4999,-0.1866,-0.7578,10.0098,-21.0571,-1.0376
2026-02-13T01:44:43.895942,222.720,76.00,-0.4911,0.1171,-0.8749,-10.2539,-26.1230,-0.0610
2026-02-13T01:44:44.045885,222.870,77.00,-0.2478,0.0090,-0.5288,0.0000,-30.2734,6.2866
2026-02-13T01:44:44.195586,223.020,81.00,-0.3945,-0.1511,-0.8551,-2.4414,28.0762,-0.6104
2026-02-13T01:44:44.345463,223.170,63.00,-0.5691,-0.1333,-0.7690,-5.0049,23.4985,2.5635
2026-02-13T01:44:44.495973,223.320,82.00,-0.5962,-0.0413,-0.9568,6.7749,10.5591,-4.1504
2026-02-13T01:44:44.645497,223.470,92.00,-0.6467,0.1025,-0.8455,25.9399,11.5967,-21.9116
2026-02-13T01:44:44.795893,223.620,49.00,-0.6659,0.0734,-0.8965,8.1787,7.3242,-12.3291
2026-02-13T01:44:44.945633,223.770,30.00,-0.7068,-0.2179,-0.9446,7.5073,5.2490,0.4883
2026-02-13T01:44:45.095824,223.920,39.00,-0.6771,-0.1060,-0.9270,-0.5493,-10.4980,4.5776
2026-02-13T01:44:45.245535,224.070,78.00,-0.5695,-0.0248,-0.8309,3.2349,-15.4419,0.1831
2026-02-13T01:44:45.395522,224.220,75.00,-0.4495,0.0338,-0.8362,-1.5259,-19.7144,2.8687
2026-02-13T01:44:45.545821,224.370,87.00,-0.2845,0.1290,-0.8469,2.2583,-33.4473,0.6104
2026-02-13T01:44:45.695639,224.520,81.00,-0.2900,-0.0719,-0.6665,-6.8970,36.8652,-3.6621
2026-02-13T01:44:45.845677,224.670,65.00,-0.5162,-0.1035,-0.8903,-7.2021,28.0151,-2.5635
2026-02-13T01:44:45.995508,224.820,91.00,-0.6108,-0.1149,-0.8180,-6.0425,22.0947,2.8687
2026-02-13T01:44:46.145638,224.970,88.00,-0.5831,-0.0699,-0.7740,-16.8457,16.5405,10.3149
2026-02-13T01:44:46.295765,225.120,30.00,-0.6166,-0.0964,-0.8682,-12.2070,1.8921,10.6812
2026-02-13T01:44:46.445714,225.270,38.00,-0.7976,-0.0774,-1.0056,-16.7236,80.9326,2.5024
2026-02-13T01:44:46.595612,225.420,59.00,-0.6724,-0.0391,-0.9247,2.7466,-21.0571,2.6245
2026-02-13T01:44:46.745642,225.570,108.00,-0.5929,-0.0670,-0.8629,8.3008,-35.2173,-1.7090
2026-02-13T01:44:46.895872,225.720,74.00,-0.4033,0.0316,-0.8815,-3.9062,-26.4282,1.6479
2026-02-13T01:44:47.045814,225.870,85.00,-0.4114,-0.0532,-0.9679,1.0986,-45.4712,2.8076
2026-02-13T01:44:47.195633,226.020,87.00,-0.2115,-0.0530,-0.5143,-8.3618,-44.3726,1.6479
2026-02-13T01:44:47.345582,226.170,70.00,0.0107,-0.2246,-1.0039,2.2583,2.3804,1.8921
2026-02-13T01:44:47.495850,226.320,107.00,-0.0844,-0.0568,-0.9716,4.7607,-2.6245,-4.8218
2026-02-13T01:44:47.645802,226.470,88.00,-0.1615,-0.0806,-0.9158,4.6997,0.7935,-3.7231
2026-02-13T01:44:47.795749,226.620,88.00,-0.1333,-0.0348,-0.9153,14.7095,2.3804,-11.2305
2026-02-13T01:44:47.945639,226.770,83.00,-0.2311,0.0085,-0.9965,11.4746,6.5308,-7.2021
2026-02-13T01:44:48.095813,226.920,83.00,-0.1056,-0.0459,-0.9629,9.2773,5.2490,-6.5308
2026-02-13T01:44:48.245712,227.070,83.00,-0.2400,0.0645,-0.9615,-2.1362,4.1504,-1.0376
2026-02-13T01:44:48.395593,227.220,85.00,-0.1940,-0.0012,-1.0107,-2.1362,-8.8501,0.0610
2026-02-13T01:44:48.545508,227.370,84.00,-0.1497,0.0798,-0.9302,-3.0518,-4.5776,0.2441
2026-02-13T01:44:48.695677,227.520,88.00,-0.1191,0.0659,-0.9347,-11.6577,-11.8408,4.0283
2026-02-13T01:44:48.845640,227.670,93.00,-0.1323,0.0074,-0.9414,-3.5400,-3.8452,0.1831
2026-02-13T01:44:48.996026,227.820,88.00,-0.1648,-0.0121,-0.9978,-4.2725,-1.1597,2.9907
2026-02-13T01:44:49.145586,227.970,87.00,-0.1173,-0.0458,-1.0240,-1.7700,0.4883,0.7935
2026-02-13T01:44:49.295660,228.120,87.00,-0.0918,0.0171,-0.9703,-5.0659,-1.4648,1.0376
2026-02-13T01:44:49.445696,228.270,87.00,-0.2073,-0.0499,-0.9683,2.3193,3.9062,-1.0376
2026-02-13T01:44:49.595978,228.420,83.00,-0.1548,-0.0084,-0.9879,-3.7842,-0.7935,0.1831
2026-02-13T01:44:49.745567,228.570,92.00,-0.1230,0.0220,-0.9618,2.9297,1.4648,-0.8545
2026-02-13T01:44:49.895463,228.720,93.00,-0.2325,0.0060,-1.0361,5.0049,2.0142,-1.5259
2026-02-13T01:44:50.045671,228.870,93.00,-0.2095,-0.0177,-0.9984,1.7090,-0.2441,-0.0610
2026-02-13T01:44:50.195560,229.020,90.00,-0.1907,0.0021,-1.0665,-0.4883,-1.2817,0.4883
2026-02-13T01:44:50.345623,229.170,91.00,-0.1323,-0.0087,-0.9386,3.1738,4.0283,-1.5869
2026-02-13T01:44:50.495466,229.320,90.00,-0.2040,0.0048,-0.9800,2.1973,2.2583,-0.7324
2026-02-13T01:44:50.645623,229.470,91.00,-0.1151,-0.0170,-0.9531,1.9531,1.0986,-0.3662
2026-02-13T01:44:50.795486,229.620,96.00,-0.2013,0.0404,-1.0391,1.7090,0.3052,0.4883
2026-02-13T01:44:50.945472,229.770,93.00,-0.1398,0.0378,-0.9752,2.8076,2.9907,0.7935
2026-02-13T01:44:51.095575,229.920,90.00,-0.2065,0.0017,-1.0399,1.0986,-0.2441,0.6714
2026-02-13T01:44:51.245684,230.070,92.00,-0.1196,0.0214,-1.0042,2.5024,-3.4180,-0.6104
2026-02-13T01:44:51.395625,230.220,90.00,-0.2113,0.0588,-0.9423,-1.5259,-1.1597,-1.3428
2026-02-13T01:44:51.545574,230.370,89.00,-0.2291,0.0131,-1.0398,-1.3428,-0.6104,2.1973
2026-02-13T01:44:51.695647,230.520,90.00,-0.1001,-0.0209,-0.9396,1.6479,-0.5493,0.1221
2026-02-13T01:44:51.845583,230.670,90.00,-0.1317,0.0032,-0.9208,3.2349,0.4883,-1.0986
2026-02-13T01:44:51.995695,230.820,89.00,-0.1803,-0.0015,-0.9938,3.0518,-1.4038,-2.2583
2026-02-13T01:44:52.145826,230.970,92.00,-0.1431,-0.0129,-0.9668,-1.7700,-2.4414,-0.4883
2026-02-13T01:44:52.295269,231.120,90.00,-0.1417,0.0388,-0.9314,1.0376,1.0986,0.2441
2026-02-13T01:44:52.445367,231.270,90.00,-0.1486,0.0043,-0.9865,0.7935,-4.8828,-0.2441
2026-02-13T01:44:52.595571,231.420,91.00,-0.0897,0.0044,-0.9446,-0.7324,-1.7700,-0.9766
2026-02-13T01:44:52.745459,231.570,91.00,-0.1720,0.0282,-0.9150,-2.5635,0.4883,0.7935
2026-02-13T01:44:52.895607,231.720,92.00,-0.1320,0.0231,-0.9880,-2.1973,-1.1597,3.6621
2026-02-13T01:44:53.045478,231.870,90.00,-0.1464,0.0043,-1.0026,3.3569,3.2349,-0.7324
2026-02-13T01:44:53.195512,232.020,89.00,-0.2456,0.0321,-0.9700,-4.3945,10.2539,2.6245
2026-02-13T01:44:53.345665,232.170,85.00,-0.2526,0.0475,-0.9994,4.3335,15.5640,-2.8687
2026-02-13T01:44:53.495336,232.320,91.00,-0.2107,0.0121,-0.9800,0.7935,7.3853,3.1128
2026-02-13T01:44:53.645390,232.470,85.00,-0.2133,-0.1815,-1.1141,13.5498,24.7192,-8.7280
2026-02-13T01:44:53.795566,232.620,83.00,-0.2196,-0.1111,-0.8512,13.7329,-13.4888,-10.6201
2026-02-13T01:44:53.945733,232.770,85.00,-0.3796,-0.0784,-1.0494,17.2119,2.7466,-32.7759
2026-02-13T01:44:54.095309,232.920,71.00,-0.2444,0.0582,-0.8777,9.3994,7.0190,-22.0947
2026-02-13T01:44:54.245363,233.070,68.00,-0.4050,0.1577,-0.9015,-2.2583,19.5923,-3.5400
2026-02-13T01:44:54.395637,233.220,56.00,-0.3503,0.1584,-0.8799,-7.3853,-1.8921,17.5171
2026-02-13T01:44:54.545672,233.370,54.00,-0.3267,0.0096,-0.9532,-16.5405,-28.3203,26.8555
2026-02-13T01:44:54.695520,233.520,75.00,-0.3588,0.0638,-0.9124,7.4463,-12.8174,11.9019
2026-02-13T01:44:54.845481,233.670,78.00,-0.2920,0.0189,-0.9536,7.3242,-5.1270,-5.2490
2026-02-13T01:44:54.995413,233.820,87.00,-0.2753,0.0355,-0.8995,-7.6904,-5.9204,-9.0332
2026-02-13T01:44:55.145393,233.970,86.00,-0.3588,0.0370,-1.2112,-38.6963,18.9819,-12.6343
2026-02-13T01:44:55.295478,234.120,77.00,-0.2662,-0.0330,-0.9430,3.9062,15.6250,-1.5869
2026-02-13T01:44:55.445386,234.270,87.00,-0.3051,0.0564,-0.9117,-6.1646,3.0518,-1.5869
2026-02-13T01:44:55.595323,234.420,85.00,-0.3287,0.0258,-0.9431,-11.1084,0.3662,-4.3945
2026-02-13T01:44:55.745449,234.570,80.00,-0.3411,-0.0326,-0.9619,-7.3853,2.9297,-4.5166
2026-02-13T01:44:55.895235,234.720,86.00,-0.2996,-0.0579,-0.9203,0.5493,0.4272,-1.7090
2026-02-13T01:44:56.045461,234.870,90.00,-0.3118,-0.0465,-0.9313,1.5869,0.0610,-1.5259
2026-02-13T01:44:56.195229,235.020,84.00,-0.3082,-0.0334,-0.9417,0.4883,5.6763,1.2817
2026-02-13T01:44:56.345032,235.170,81.00,-0.2993,-0.0266,-0.9341,4.2114,-1.0376,1.0376
2026-02-13T01:44:56.494667,235.320,83.00,-0.3193,-0.0143,-0.9343,2.5635,3.9062,1.1597
2026-02-13T01:44:56.644721,235.470,85.00,-0.3340,0.0095,-0.9281,4.7607,1.0986,0.4272
2026-02-13T01:44:56.795344,235.620,82.00,-0.3156,0.0221,-0.9410,3.5400,-1.7090,0.5493
2026-02-13T01:44:56.945450,235.770,79.00,-0.3110,0.0165,-0.9380,3.7231,-0.2441,0.7324
2026-02-13T01:44:57.095509,235.920,78.00,-0.3103,0.0291,-0.9354,1.7090,-1.0986,-0.5493
2026-02-13T01:44:57.245330,236.070,77.00,-0.3225,0.0165,-0.9211,-0.1831,2.8687,-1.0376
2026-02-13T01:44:57.395287,236.220,77.00,-0.3121,0.0519,-0.9462,0.6714,-0.3662,-0.4272
2026-02-13T01:44:57.545398,236.370,79.00,-0.2982,0.0415,-0.9136,2.0142,1.5259,-2.8076
2026-02-13T01:44:57.695297,236.520,76.00,-0.3035,0.0542,-0.9493,2.5635,-1.5869,-1.6479
2026-02-13T01:44:57.845573,236.670,78.00,-0.2882,0.0529,-0.9188,-1.9531,-0.1831,0.1221
2026-02-13T01:44:57.995383,236.820,77.00,-0.2820,0.0546,-0.9363,-2.6245,-8.8501,1.0376
2026-02-13T01:44:58.145375,236.970,80.00,-0.2758,0.0319,-0.9336,-4.6387,-4.3945,2.0752
2026-02-13T01:44:58.295552,237.120,81.00,-0.2620,0.0310,-0.9506,-2.9907,-0.9766,1.9531
2026-02-13T01:44:58.445309,237.270,87.00,-0.2554,0.0317,-0.9337,-0.0610,-1.9531,1.7090
2026-02-13T01:44:58.595271,237.420,82.00,-0.2407,0.0383,-0.9625,-1.6479,-1.5869,0.9155
2026-02-13T01:44:58.745391,237.570,86.00,-0.2509,0.0328,-0.9594,0.6714,-1.0376,1.7700
2026-02-13T01:44:58.895419,237.720,86.00,-0.2417,0.0197,-0.9513,1.2207,-1.5259,-0.3662
2026-02-13T01:44:59.045644,237.870,86.00,-0.2241,0.0424,-0.9474,-0.6104,-0.4883,-0.3662
2026-02-13T01:44:59.195369,238.020,82.00,-0.2369,0.0448,-0.9386,-0.1831,1.5259,1.2207
2026-02-13T01:44:59.391157,238.170,86.00,-0.2438,0.0428,-0.9606,-0.0610,0.7935,1.3428
2026-02-13T01:44:59.494649,238.320,81.00,-0.2506,0.0341,-0.9564,-0.3052,0.1221,-0.1831
2026-02-13T01:44:59.644620,238.470,83.00,-0.2678,0.0331,-0.9149,0.2441,1.4648,-0.3662
2026-02-13T01:44:59.795028,238.620,84.00,-0.2438,0.0203,-0.9532,0.9155,1.8311,0.1831
2026-02-13T01:45:25.438744,264.172,81.00,-0.6622,-0.0331,-0.7323,1.2817,-6.5918,0.9766
2026-02-13T01:45:25.495305,264.321,84.00,-0.6532,-0.0273,-0.7471,-1.7700,-5.9204,1.7090
2026-02-13T01:45:25.645513,264.471,84.00,-0.6329,-0.0293,-0.7476,0.6714,-2.3193,0.1221
2026-02-13T01:45:25.795277,264.621,83.00,-0.6135,-0.0361,-0.7523,2.2583,4.0283,0.4272
2026-02-13T01:45:25.945724,264.771,83.00,-0.6389,-0.0385,-0.7546,1.7090,1.7090,-0.9766
2026-02-13T01:45:26.095996,264.921,86.00,-0.6459,-0.0238,-0.7495,0.0610,-0.6104,-1.2817
2026-02-13T01:45:26.246170,265.071,86.00,-0.6423,-0.0254,-0.7316,0.7324,-1.4038,-1.3428
2026-02-13T01:45:26.395750,265.221,87.00,-0.6449,-0.0266,-0.7396,0.5493,-0.3662,-0.3662
2026-02-13T01:45:26.545922,265.371,89.00,-0.6497,-0.0221,-0.7437,0.5493,-0.3052,-0.7324
2026-02-13T01:45:26.696181,265.521,91.00,-0.6318,-0.0146,-0.7386,0.2441,-0.7935,-0.4272
2026-02-13T01:45:26.845712,265.671,92.00,-0.6249,-0.0142,-0.7760,-0.4883,-4.1504,-0.6104
2026-02-13T01:45:26.995618,265.821,91.00,-0.6216,-0.0085,-0.7660,-0.4272,-0.5493,-0.1221
2026-02-13T01:45:27.145397,265.971,92.00,-0.6158,-0.0177,-0.7439,-1.2817,0.6714,0.3052
