host_ts,device_ts_s,tof_mm,ax,ay,az,gx,gy,gz
2026-03-23T20:33:56.201646,364.033,314.00,0.1364,0.0287,-0.4548,-12.9395,-14.9536,-9.4604
2026-03-23T20:33:56.301394,364.133,339.00,0.0208,-0.1106,-0.3685,12.4512,17.3950,2.5024
2026-03-23T20:33:56.401342,364.233,307.00,0.3318,0.0701,-0.8970,8.3008,25.3906,3.3569
2026-03-23T20:33:56.501511,364.333,247.00,0.1736,-0.0626,-0.9238,-2.5024,20.4468,-0.6104
2026-03-23T20:33:56.601443,364.433,195.00,0.1317,-0.0869,-1.1171,-0.9155,9.7656,0.7935
2026-03-23T20:33:56.701492,364.533,147.00,0.0284,-0.4836,-0.9517,-4.0894,15.0146,2.7466
2026-03-23T20:33:56.801406,364.633,112.00,0.2642,0.2168,-1.2454,5.1880,-0.7935,-11.1084
2026-03-23T20:33:56.901580,364.733,84.00,0.1135,-0.2542,-1.2690,-1.4038,-17.7002,3.7842
2026-03-23T20:33:57.001527,364.833,85.00,0.2367,-0.0575,-1.2560,12.2070,-24.5972,-2.3193
2026-03-23T20:33:57.101491,364.933,128.00,0.2021,-0.0435,-1.0400,0.0000,-15.7471,-2.1362
2026-03-23T20:33:57.201551,365.033,191.00,0.2072,-0.0446,-0.9214,-0.2441,-12.3901,-2.6855
2026-03-23T20:33:57.301554,365.133,242.00,0.2462,-0.0592,-0.9064,-6.7139,-18.3716,1.2817
2026-03-23T20:33:57.401676,365.233,299.00,0.2944,-0.1613,-0.4823,-24.4751,3.6621,0.4272
2026-03-23T20:33:57.501404,365.333,329.00,0.1080,-0.2281,-0.4167,14.4653,17.1509,6.1646
2026-03-23T20:33:57.601374,365.433,293.00,0.3467,0.0682,-0.8423,-3.6011,22.2168,2.3804
2026-03-23T20:33:57.701407,365.533,235.00,0.1005,-0.1096,-1.0767,-10.8032,14.3433,10.9863
2026-03-23T20:33:57.801438,365.633,186.00,0.2153,0.1133,-1.0437,7.0801,29.8462,3.5400
2026-03-23T20:33:57.901325,365.733,147.00,0.2020,0.0079,-1.1224,2.1362,13.7939,6.5308
2026-03-23T20:33:58.001501,365.833,112.00,0.1232,0.0188,-0.9928,-3.4180,19.5313,-1.9531
2026-03-23T20:33:58.101646,365.933,97.00,0.1510,-0.0974,-1.2559,-1.0986,-11.2305,3.8452
2026-03-23T20:33:58.201443,366.033,110.00,0.1859,0.0065,-1.2036,-5.6763,-11.6577,0.8545
2026-03-23T20:33:58.301508,366.133,140.00,0.1771,-0.1035,-1.0386,2.9297,-10.8032,0.1831
2026-03-23T20:33:58.401577,366.233,187.00,0.1644,-0.0475,-1.0410,-2.2583,-11.9629,-0.6714
2026-03-23T20:33:58.501567,366.333,244.00,0.2028,-0.0353,-0.9546,-0.8545,-11.4746,-1.4038
2026-03-23T20:33:58.601564,366.433,290.00,0.2518,-0.0961,-0.4159,-29.4800,-9.9487,-0.1221
2026-03-23T20:33:58.701351,366.533,312.00,0.1588,-0.1710,-0.5717,14.3433,8.3008,-0.3662
2026-03-23T20:33:58.801411,366.633,276.00,0.3107,0.1133,-0.8188,4.3335,12.0850,-2.7466
2026-03-23T20:33:58.901339,366.733,228.00,0.1180,0.0004,-0.8710,-8.9111,17.8223,4.8828
2026-03-23T20:33:59.001347,366.833,174.00,0.2177,0.1011,-1.0239,2.6855,21.8506,-0.2441
2026-03-23T20:33:59.101354,366.933,138.00,0.0863,-0.2465,-1.0756,-7.8735,3.5400,5.6763
2026-03-23T20:33:59.201397,367.033,110.00,0.1342,-0.0685,-1.0642,20.8130,0.7935,-0.4883
2026-03-23T20:33:59.301538,367.133,84.00,0.2271,0.2052,-1.1902,3.9673,-0.8545,-1.1597
2026-03-23T20:33:59.401839,367.233,77.00,0.1445,-0.1562,-1.2522,-2.6245,-15.7471,-0.3662
2026-03-23T20:33:59.501668,367.333,110.00,0.2205,-0.0133,-1.1138,0.9155,-6.7749,-3.1128
2026-03-23T20:33:59.601449,367.433,148.00,0.1423,-0.0841,-1.0383,0.9766,-12.5732,-1.4038
2026-03-23T20:33:59.701499,367.533,200.00,0.2017,-0.0388,-0.9441,-2.9297,-7.9956,-0.3052
2026-03-23T20:33:59.801748,367.633,245.00,0.2509,-0.1279,-0.8308,-13.4277,-14.4043,-4.2114
2026-03-23T20:33:59.901622,367.733,290.00,0.0813,-0.0027,-0.3292,-0.6714,-6.0425,-8.2397
2026-03-23T20:34:00.001529,367.833,282.00,0.2512,-0.1127,-0.6392,9.5825,25.1465,2.1973
2026-03-23T20:34:00.101419,367.933,234.00,0.1976,-0.1268,-0.8423,6.8970,27.8931,-7.9956
2026-03-23T20:34:00.201354,368.033,181.00,0.1438,0.1230,-1.1201,5.0659,7.0190,-0.3052
2026-03-23T20:34:00.401692,368.233,108.00,0.1672,0.1682,-1.0562,1.5259,10.1318,1.0376
2026-03-23T20:34:00.602785,368.433,77.00,0.2183,-0.0923,-1.3768,-2.3193,-21.6064,-3.7231
2026-03-23T20:34:00.701406,368.533,58.00,0.2351,0.0277,-1.1824,-6.5308,-2.5635,-0.2441
2026-03-23T20:34:00.801439,368.633,103.00,0.1560,-0.0785,-0.9860,-0.9155,-16.4185,0.6104
2026-03-23T20:34:00.901321,368.733,153.00,0.1735,-0.0974,-0.8354,2.2583,-8.1177,-1.6479
2026-03-23T20:34:01.001272,368.833,206.00,0.1714,-0.0723,-1.0043,-5.6152,-33.8135,0.7935
2026-03-23T20:34:01.101392,368.933,259.00,0.0730,0.0125,-0.3717,-15.2588,-6.8970,-7.5684
2026-03-23T20:34:01.201269,369.033,306.00,0.1713,-0.1012,-0.5465,2.7466,18.9819,4.7607
2026-03-23T20:34:01.301614,369.133,290.00,0.2976,-0.0590,-0.9014,-0.5493,15.7471,2.9907
2026-03-23T20:34:01.401505,369.233,238.00,0.1019,-0.2744,-0.9795,-14.4653,22.7661,1.6479
2026-03-23T20:34:01.501191,369.333,183.00,0.2008,0.2301,-1.1328,22.3999,20.3247,8.1787
2026-03-23T20:34:01.601211,369.433,140.00,0.0779,0.0326,-1.2347,-18.5547,8.6060,4.4556
2026-03-23T20:34:01.701507,369.533,110.00,0.0892,-0.1305,-0.8358,11.2915,18.1885,0.4883
2026-03-23T20:34:01.801558,369.633,75.00,0.2333,-0.0475,-1.3650,-6.7749,-13.8550,0.7324
2026-03-23T20:34:01.901372,369.733,56.00,0.2410,-0.0055,-1.2535,-0.9155,-14.7095,1.1597
2026-03-23T20:34:02.001242,369.833,96.00,0.2128,0.0256,-0.9493,-1.6479,-10.9253,0.0610
2026-03-23T20:34:02.101406,369.933,149.00,0.1772,-0.1069,-0.8993,2.6245,-11.5967,-1.0986
2026-03-23T20:34:02.201427,370.033,206.00,0.3173,-0.1621,-0.9114,-6.8970,-14.2212,-3.9673
2026-03-23T20:34:02.301345,370.133,262.00,-0.0754,0.1738,-0.2070,8.1787,-1.8921,1.0376
2026-03-23T20:34:02.401185,370.233,302.00,0.2782,-0.0963,-0.7817,1.5259,20.8130,5.5542
2026-03-23T20:34:02.501486,370.333,269.00,0.2831,-0.0557,-0.9631,-1.7090,22.0947,-8.5449
2026-03-23T20:34:02.601416,370.433,217.00,0.0878,-0.1664,-0.8409,-5.4932,30.2124,-2.4414
2026-03-23T20:34:02.701092,370.533,165.00,0.1688,0.0508,-1.2097,7.9346,-2.9297,5.6152
2026-03-23T20:34:02.801432,370.633,120.00,0.1062,-0.4269,-1.0128,2.8076,-3.6621,-1.6479
2026-03-23T20:34:02.901237,370.733,96.00,0.2129,0.2053,-1.0972,11.0474,15.0146,0.5493
2026-03-23T20:34:03.001334,370.833,66.00,0.1854,0.0463,-1.3389,-4.2114,-21.0571,0.9155
2026-03-23T20:34:03.101314,370.933,51.00,0.2637,0.0479,-1.2863,-0.6104,-12.8784,2.3193
2026-03-23T20:34:03.201381,371.033,84.00,0.1299,-0.0790,-1.1123,-7.6294,-16.4795,-0.4272
2026-03-23T20:34:03.301416,371.133,140.00,0.1475,-0.0778,-0.9976,-6.5308,-16.6626,0.1831
2026-03-23T20:34:03.401443,371.233,193.00,0.2559,-0.0565,-0.9401,-5.6763,-8.2397,2.1973
2026-03-23T20:34:03.501397,371.333,250.00,0.0562,-0.1951,-0.4602,-27.7710,-8.6670,-3.2959
2026-03-23T20:34:03.601069,371.433,291.00,0.1014,-0.0824,-0.6338,7.7515,8.9111,2.7466
2026-03-23T20:34:03.701227,371.533,271.00,0.1147,-0.1177,-0.8344,2.5635,13.4888,6.4087
2026-03-23T20:34:03.801324,371.633,225.00,0.2626,0.0336,-1.1418,4.6997,10.9863,-0.3052
2026-03-23T20:34:03.901196,371.733,174.00,0.2491,-0.2070,-1.1505,6.7749,-12.8174,2.6245
2026-03-23T20:34:04.001257,371.833,140.00,0.1918,-0.1023,-1.0375,1.7700,5.1270,-2.3804
2026-03-23T20:34:04.101044,371.933,113.00,0.2400,0.1652,-1.0474,1.9531,18.0054,-4.1504
2026-03-23T20:34:04.201369,372.033,90.00,0.1630,-0.1833,-1.3143,-1.5259,-14.8926,2.6855
2026-03-23T20:34:04.301173,372.133,84.00,0.2798,0.0842,-1.1349,5.0659,-8.8501,0.6714
2026-03-23T20:34:04.401333,372.233,107.00,0.2125,-0.0388,-1.0742,3.2349,-19.8975,0.2441
2026-03-23T20:34:04.501338,372.333,149.00,0.2150,-0.0255,-0.9269,-4.8828,-11.6577,-2.3193
2026-03-23T20:34:04.601322,372.433,199.00,0.2136,-0.0516,-0.8955,8.1177,-18.6157,-2.5024
2026-03-23T20:34:04.701251,372.533,252.00,0.3698,-0.0160,-0.7723,-2.0752,-5.3101,0.3052
2026-03-23T20:34:04.801334,372.633,305.00,0.0835,0.3818,-0.1991,0.5493,38.2080,-6.5308
2026-03-23T20:34:04.901295,372.733,300.00,0.3411,-0.2677,-0.7697,-6.8359,11.5967,5.3101
2026-03-23T20:34:05.001441,372.833,254.00,0.2715,-0.1049,-1.1476,18.6157,7.0190,-0.4883
2026-03-23T20:34:05.101551,372.933,202.00,0.3362,0.1764,-1.0096,15.5029,34.4849,-0.6714
2026-03-23T20:34:05.201206,373.033,165.00,0.2174,-0.2788,-0.9236,-11.2305,13.5498,5.6152
2026-03-23T20:34:05.301259,373.133,125.00,0.2303,0.0608,-1.1886,24.1699,-10.8032,4.8828
2026-03-23T20:34:05.401488,373.233,108.00,0.1215,-0.0887,-0.9357,-11.2915,8.2397,-1.3428
2026-03-23T20:34:05.501313,373.333,88.00,0.3162,0.2644,-1.2637,7.6294,-8.7280,-1.6479
2026-03-23T20:34:05.601217,373.433,90.00,0.2708,0.0978,-1.2473,2.9297,-16.2354,-0.6104
2026-03-23T20:34:05.701326,373.533,122.00,0.2101,-0.0381,-1.1312,5.5542,-10.1318,4.3335
2026-03-23T20:34:05.801335,373.633,180.00,0.1921,-0.0046,-0.8817,-4.6387,-1.3428,-3.8452
2026-03-23T20:34:05.901661,373.733,226.00,0.1870,-0.1237,-0.8940,-22.0337,-4.0283,-1.6479
2026-03-23T20:34:06.001286,373.833,270.00,0.2435,0.1361,-0.6721,18.5547,-14.1602,-9.3384
2026-03-23T20:34:06.101135,373.933,306.00,0.1278,0.0494,-0.4457,-20.3857,31.4941,4.1504
2026-03-23T20:34:06.201291,374.033,277.00,0.2838,-0.2200,-0.8525,-5.3101,2.4414,-0.2441
2026-03-23T20:34:06.301484,374.133,228.00,0.2281,-0.0923,-1.0647,7.6904,-7.0801,1.7090
2026-03-23T20:34:06.401373,374.233,177.00,0.2255,0.1882,-1.1599,9.8877,9.8267,-1.4038
2026-03-23T20:34:06.501204,374.333,140.00,0.1537,0.1042,-0.7960,-1.2817,40.4663,-1.0376
2026-03-23T20:34:06.601594,374.433,109.00,0.1758,-0.0354,-1.2435,0.4272,-16.5405,-5.7983
2026-03-23T20:34:06.701503,374.533,95.00,0.2874,0.0989,-1.1738,-3.1128,-5.9814,0.3052
2026-03-23T20:34:06.801503,374.633,92.00,0.2789,-0.0389,-1.2415,-0.9155,-23.6206,2.8687
2026-03-23T20:34:06.901362,374.733,124.00,0.1768,0.0170,-1.1298,-8.3008,-12.2070,-0.0610
2026-03-23T20:34:07.001109,374.833,177.00,0.2133,0.0023,-0.9944,-9.5825,-13.6108,0.8545
2026-03-23T20:34:07.101700,374.933,229.00,0.2795,-0.0529,-0.8406,-6.2866,-6.6528,1.5259
2026-03-23T20:34:07.201537,375.033,272.00,0.1378,-0.1505,-0.4677,-27.2827,-1.7090,5.2490
2026-03-23T20:34:07.301345,375.133,297.00,0.1567,-0.0430,-0.4625,12.9395,19.1040,0.0610
2026-03-23T20:34:07.401189,375.233,266.00,0.2606,0.0719,-0.9205,4.7607,-0.0610,-0.8545
2026-03-23T20:34:07.501484,375.333,214.00,0.2642,-0.0142,-1.0057,10.7422,18.0664,-1.2207
2026-03-23T20:34:07.601418,375.433,164.00,0.1589,-0.0734,-0.9125,1.3428,27.6489,-5.6763
2026-03-23T20:34:07.701106,375.533,125.00,0.2913,0.1951,-1.0562,12.1460,19.2871,-1.4038
2026-03-23T20:34:07.801630,375.633,101.00,0.1769,-0.1361,-1.1344,-6.2866,-8.9722,-1.8311
2026-03-23T20:34:07.901323,375.733,84.00,0.2358,-0.0536,-1.2639,-8.8501,-19.8364,1.2817
2026-03-23T20:34:08.001531,375.833,93.00,0.2419,-0.1453,-1.2271,-5.6152,-21.6064,-0.9766
2026-03-23T20:34:08.101425,375.933,121.00,0.2008,-0.0792,-1.0773,-8.6670,-2.0142,-0.3052
2026-03-23T20:34:08.201253,376.033,171.00,0.2185,-0.1182,-1.0333,-15.3809,-17.5781,2.1362
2026-03-23T20:34:08.301405,376.133,211.00,0.2738,0.0431,-0.9324,-3.1128,-14.0991,2.6855
2026-03-23T20:34:08.401221,376.233,255.00,0.2322,-0.0032,-0.6450,-8.6060,4.9438,2.4414
2026-03-23T20:34:08.501551,376.333,273.00,0.1466,-0.1304,-0.5364,-0.9766,14.6484,-4.2114
2026-03-23T20:34:08.601442,376.433,235.00,0.3160,-0.0696,-0.9135,13.2446,8.8501,-2.0142
2026-03-23T20:34:08.701503,376.533,187.00,0.2087,-0.2537,-1.0234,2.7466,10.2539,0.4883
2026-03-23T20:34:08.801289,376.633,149.00,0.0349,-0.5287,-0.7745,18.1274,11.1694,-8.3618
2026-03-23T20:34:08.901178,376.733,113.00,0.3126,0.2399,-1.3353,5.9204,-4.2725,-5.3101
2026-03-23T20:34:09.001458,376.833,89.00,0.1300,-0.2251,-1.0142,-9.9487,5.9814,4.3335
2026-03-23T20:34:09.101165,376.933,76.00,0.2382,-0.1143,-1.1996,4.2114,-11.9019,3.8452
2026-03-23T20:34:09.201350,377.033,81.00,0.2196,-0.0878,-1.2157,0.3662,-10.4980,-1.7700
2026-03-23T20:34:09.301310,377.133,123.00,0.2217,-0.0679,-1.0597,2.3193,-6.8359,8.0566
2026-03-23T20:34:09.401214,377.233,162.00,0.2260,-0.1093,-0.9628,-4.1504,-7.3853,0.6714
2026-03-23T20:34:09.501446,377.333,208.00,0.2526,-0.0785,-0.9165,-6.5308,-15.9302,-4.6387
2026-03-23T20:34:09.601550,377.433,253.00,0.2980,-0.1423,-0.8456,-0.7324,-20.4468,1.2207
2026-03-23T20:34:09.701135,377.533,284.00,0.0470,-0.0038,-0.3793,4.5776,9.5215,-7.3242
2026-03-23T20:34:09.801060,377.633,265.00,0.3171,-0.1628,-0.8066,3.3569,1.4648,0.8545
2026-03-23T20:34:09.901083,377.733,221.00,0.3187,0.0658,-0.9891,13.4888,14.5874,-1.1597
2026-03-23T20:34:10.001156,377.833,174.00,0.1488,-0.3804,-1.0350,-0.6714,4.8218,2.2583
2026-03-23T20:34:10.101236,377.933,140.00,0.2192,-0.0083,-1.1310,9.0332,2.8687,0.1831
2026-03-23T20:34:10.201215,378.033,108.00,0.2622,0.0242,-1.0974,10.1318,14.5264,-0.8545
2026-03-23T20:34:10.401900,378.233,93.00,0.3341,0.0098,-1.1594,0.5493,-8.8501,-1.5869
2026-03-23T20:34:10.501233,378.333,95.00,0.1788,-0.2296,-1.0734,-5.5542,-9.9487,0.6104
2026-03-23T20:34:10.601135,378.433,121.00,0.2865,-0.0470,-1.0675,-10.8032,-14.1602,3.1128
2026-03-23T20:34:10.701608,378.533,163.00,0.2220,-0.0768,-0.9907,-9.9487,-19.7144,3.3569
2026-03-23T20:34:10.801262,378.633,206.00,0.2615,-0.0950,-0.7625,-7.9956,3.1738,2.6855
2026-03-23T20:34:10.900997,378.733,251.00,0.0206,-0.1963,-0.4144,9.8267,-4.3335,1.2817
2026-03-23T20:34:11.001336,378.833,274.00,0.2800,0.0812,-0.7969,5.7983,20.3857,-6.2866
2026-03-23T20:34:11.101059,378.933,246.00,0.2985,-0.0187,-1.0438,-12.5732,3.6011,1.5259
2026-03-23T20:34:11.201324,379.033,208.00,0.2542,-0.2087,-0.9720,-9.0332,14.7095,10.4980
2026-03-23T20:34:11.301614,379.133,164.00,0.3500,-0.0110,-0.9377,8.1787,24.5361,-0.9155
2026-03-23T20:34:11.401578,379.233,135.00,0.2028,-0.3024,-1.1494,-0.3662,-6.6528,-5.3101
2026-03-23T20:34:11.501159,379.333,116.00,0.2018,-0.1268,-0.9498,5.9204,10.3149,-4.6997
2026-03-23T20:34:11.601472,379.433,104.00,0.1757,-0.2765,-1.1414,-2.9297,-14.2822,-2.8076
2026-03-23T20:34:11.701164,379.533,107.00,0.2079,-0.0751,-1.0955,2.5024,-20.2026,5.2490
2026-03-23T20:34:11.801307,379.633,132.00,0.1923,-0.0880,-1.0154,-0.5493,-19.5923,4.4556
2026-03-23T20:34:11.901326,379.733,185.00,0.3114,-0.0225,-0.9685,-10.3149,-11.5356,4.3335
2026-03-23T20:34:12.001483,379.833,231.00,0.3722,-0.0291,-0.7250,-2.1362,-1.2207,2.0752
2026-03-23T20:34:12.101467,379.933,281.00,0.0597,-0.0875,-0.2817,6.2256,15.3198,-1.1597
2026-03-23T20:34:12.201218,380.033,301.00,0.3158,-0.0977,-0.7213,2.1362,17.4561,3.1128
2026-03-23T20:34:12.301346,380.133,257.00,0.2416,-0.0576,-0.9241,2.6855,15.8081,-6.6528
2026-03-23T20:34:12.400913,380.233,210.00,0.2698,0.0042,-1.1543,20.2026,6.4087,3.6011
2026-03-23T20:34:12.501338,380.333,170.00,0.1564,0.0593,-1.0142,3.0518,15.2588,5.4321
2026-03-23T20:34:12.601233,380.433,126.00,0.1621,0.0575,-1.0372,9.9487,4.4556,1.7700
2026-03-23T20:34:12.701564,380.533,106.00,0.3306,-0.0111,-1.1759,-9.3384,-3.8452,-1.6479
2026-03-23T20:34:12.801313,380.633,96.00,0.2024,-0.0619,-1.2041,2.1362,-14.4043,3.1738
2026-03-23T20:34:12.901311,380.733,122.00,0.2335,-0.0453,-1.0052,0.1831,-8.1787,0.4883
2026-03-23T20:34:13.001587,380.833,154.00,0.2067,-0.0636,-0.9202,-11.3525,-7.9956,2.2583
2026-03-23T20:34:13.101434,380.933,201.00,0.2770,0.0336,-0.9216,3.2349,-1.8921,-1.8311
2026-03-23T20:34:13.201215,381.033,246.00,0.4414,-0.0010,-0.7950,6.9580,-5.0049,-6.4697
2026-03-23T20:34:13.301268,381.133,283.00,-0.0186,0.2612,-0.2935,-2.8687,22.8882,-6.7139
2026-03-23T20:34:13.401527,381.233,290.00,0.3523,-0.1136,-1.0195,5.7373,-7.6294,3.6011
2026-03-23T20:34:13.501262,381.333,243.00,0.2126,-0.0569,-0.9301,-0.1831,4.0283,-2.1362
2026-03-23T20:34:13.601233,381.433,200.00,0.1534,-0.1301,-1.0363,11.5967,18.4937,-0.0610
2026-03-23T20:34:13.701025,381.533,163.00,0.2341,0.0620,-1.1012,-0.4883,15.4419,0.2441
2026-03-23T20:34:13.801480,381.633,121.00,0.1483,-0.1414,-0.9065,-2.1973,17.5781,-4.7607
2026-03-23T20:34:13.901198,381.733,98.00,0.1465,-0.0776,-1.2957,-2.5024,-17.8833,2.8076
2026-03-23T20:34:14.001185,381.833,77.00,0.3287,0.0493,-1.2245,-5.9814,-13.4277,0.3052
2026-03-23T20:34:14.101187,381.933,99.00,0.1752,-0.0239,-1.1639,0.7935,-10.0708,6.0425
2026-03-23T20:34:14.201462,382.033,136.00,0.1893,-0.0789,-1.0077,-0.4883,-9.8877,1.6479
2026-03-23T20:34:14.301221,382.133,187.00,0.2289,0.0219,-0.9694,-10.4370,-10.1929,-0.4883
2026-03-23T20:34:14.401038,382.233,234.00,0.2974,-0.0774,-0.9766,-4.5776,-12.3901,2.0752
2026-03-23T20:34:14.501171,382.333,278.00,-0.1168,0.0842,-0.2523,1.2817,-0.1831,-4.2725
2026-03-23T20:34:14.601129,382.433,296.00,0.2836,-0.1661,-0.8970,1.4648,14.8315,-1.0986
2026-03-23T20:34:14.701498,382.533,246.00,0.3024,-0.0753,-0.9276,-5.7373,32.2876,-11.5967
2026-03-23T20:34:14.801133,382.633,192.00,0.1030,-0.3816,-1.0963,-0.2441,-4.5166,1.7700
2026-03-23T20:34:14.900915,382.733,151.00,0.1631,-0.0135,-1.0784,7.8735,11.3525,2.1362
2026-03-23T20:34:15.001028,382.833,111.00,0.2147,0.0778,-1.0748,-2.0142,10.6812,-2.2583
2026-03-23T20:34:15.101212,382.933,84.00,0.1781,-0.1979,-1.1044,-13.4888,5.3101,-1.2817
2026-03-23T20:34:15.200946,383.033,61.00,0.2604,-0.0487,-1.3577,5.0049,-23.8037,1.3428
2026-03-23T20:34:15.301174,383.133,94.00,0.2004,-0.0479,-1.1199,7.3853,-9.8267,2.8076
2026-03-23T20:34:15.401416,383.233,135.00,0.1995,-0.0494,-1.0009,0.5493,-13.6108,-1.7700
2026-03-23T20:34:15.501110,383.333,188.00,0.2349,-0.0826,-0.9525,5.7373,-19.2261,0.9155
2026-03-23T20:34:15.601311,383.433,245.00,0.2548,-0.0182,-0.7400,-0.7324,-3.9673,2.8076
2026-03-23T20:34:15.701144,383.533,288.00,-0.0286,-0.1373,-0.2130,5.6763,16.4795,-3.2349
2026-03-23T20:34:15.801438,383.633,274.00,0.3427,-0.1427,-0.9692,-3.4180,-4.3335,-1.9531
2026-03-23T20:34:15.901253,383.733,227.00,0.2596,-0.0601,-0.9629,3.6011,19.7144,-3.4180
2026-03-23T20:34:16.001004,383.833,173.00,0.3171,0.2202,-1.1958,13.0615,8.4229,2.7466
2026-03-23T20:34:16.101065,383.933,139.00,0.1278,-0.2684,-1.0623,-20.0806,9.1553,2.2583
2026-03-23T20:34:16.201228,384.033,114.00,0.2294,-0.0270,-1.0966,10.5591,-1.3428,0.8545
2026-03-23T20:34:16.301119,384.133,89.00,0.1600,-0.0997,-1.1320,-4.2725,-3.7231,2.5024
2026-03-23T20:34:16.400974,384.233,75.00,0.2291,0.0061,-1.0990,11.3525,-10.1318,-0.7935
2026-03-23T20:34:16.501317,384.333,104.00,0.1653,-0.0101,-1.2037,7.6904,-10.7422,3.7842
2026-03-23T20:34:16.601331,384.433,138.00,0.2230,-0.0052,-0.9752,3.7231,-11.5356,-2.1362
2026-03-23T20:34:16.700982,384.533,192.00,0.1467,-0.0686,-0.8385,-2.5024,-17.8833,0.5493
2026-03-23T20:34:16.801113,384.633,242.00,0.3290,-0.1315,-0.8827,-8.1787,-6.9580,1.7090
2026-03-23T20:34:16.900922,384.733,282.00,0.0481,0.0664,-0.2139,-16.4795,9.7656,-7.8125
2026-03-23T20:34:17.000935,384.833,280.00,0.2598,-0.0942,-0.8165,3.7231,-1.2817,0.9155
2026-03-23T20:34:17.100892,384.933,232.00,0.3303,0.0042,-0.9531,5.7373,17.2119,-2.5024
2026-03-23T20:34:17.200894,385.033,179.00,0.2002,-0.0647,-1.1840,-1.0376,6.0425,2.3193
2026-03-23T20:34:17.301278,385.133,142.00,0.1808,-0.0554,-1.0652,-2.4414,14.3433,7.5684
