host_ts,device_ts_s,tof_mm,ax,ay,az,gx,gy,gz
2026-02-13T22:53:01.760546,180.376,178.00,-0.3666,0.0846,-0.7488,2.6245,20.3247,-0.3662
2026-02-13T22:53:01.861092,180.476,131.00,-0.5137,0.3652,-1.2141,2.5635,-3.6011,-4.3335
2026-02-13T22:53:01.960882,180.576,87.00,-0.5221,0.0314,-1.3910,2.7466,-11.1084,-2.0752
2026-02-13T22:53:02.061135,180.676,78.00,-0.4650,0.1993,-1.1768,1.8921,-10.6201,1.0986
2026-02-13T22:53:02.160743,180.776,124.00,-0.3789,0.0531,-0.9003,5.0049,-15.9912,-0.4272
2026-02-13T22:53:02.261023,180.876,186.00,-0.2288,0.0167,-0.8197,7.1411,-7.5073,-4.5776
2026-02-13T22:53:02.360823,180.976,255.00,-0.0233,-0.0098,-0.2556,-4.7607,-0.9155,2.9907
2026-02-13T22:53:02.461026,181.076,301.00,-0.1078,0.0144,-0.5775,-0.9155,26.4893,8.6670
2026-02-13T22:53:02.560848,181.176,275.00,-0.2776,0.1995,-0.8728,8.7280,15.3809,-11.9629
2026-02-13T22:53:02.661176,181.276,214.00,-0.4623,0.0978,-0.9417,-2.4414,11.9019,-4.6997
2026-02-13T22:53:02.760869,181.376,150.00,-0.3746,0.1488,-0.7910,5.3711,9.0332,-16.6016
2026-02-13T22:53:02.861272,181.476,101.00,-0.6074,0.2286,-1.2004,3.7842,-20.0195,-10.2539
2026-02-13T22:53:02.960786,181.576,61.00,-0.6294,0.2683,-1.4167,3.6011,-5.9814,-1.7090
2026-02-13T22:53:03.061300,181.676,91.00,-0.4189,0.0719,-1.0314,-0.4883,-4.3945,5.5542
2026-02-13T22:53:03.160754,181.776,157.00,-0.2708,0.1342,-0.8262,-1.0986,-8.3618,2.3193
2026-02-13T22:53:03.261333,181.876,224.00,-0.0604,-0.0326,-0.7471,-7.3242,-17.6392,10.3149
2026-02-13T22:53:03.360648,181.976,285.00,-0.1185,0.0239,0.0448,4.2725,1.0376,-6.5308
2026-02-13T22:53:03.461342,182.076,293.00,-0.2863,0.0033,-1.1045,-0.7935,41.7480,21.6064
2026-02-13T22:53:03.560707,182.176,225.00,-0.3444,0.0454,-1.1387,12.5122,21.6675,-2.7466
2026-02-13T22:53:03.660978,182.276,157.00,-0.5182,0.2240,-1.0374,-10.8643,6.7139,9.7656
2026-02-13T22:53:03.760843,182.376,105.00,-0.5524,0.1887,-1.1354,0.3662,-11.5967,7.9346
2026-02-13T22:53:03.861285,182.476,78.00,-0.5682,0.1338,-1.3401,-2.6245,-9.6436,-13.0615
2026-02-13T22:53:03.960952,182.576,97.00,-0.4894,0.1542,-1.0914,1.9531,-24.1089,0.7935
2026-02-13T22:53:04.060833,182.676,164.00,-0.3354,0.0945,-0.9738,5.7373,-19.1040,0.3662
2026-02-13T22:53:04.160672,182.776,230.00,-0.0363,0.0452,-0.6118,-19.2871,-13.4888,14.4043
2026-02-13T22:53:04.261033,182.876,295.00,-0.1193,0.0326,0.0498,1.0376,19.7144,3.9673
2026-02-13T22:53:04.360695,182.976,282.00,-0.2452,-0.0414,-0.9496,2.1973,29.0527,-3.2959
2026-02-13T22:53:04.460892,183.076,212.00,-0.3950,0.1600,-1.0059,4.5166,17.8223,-8.5449
2026-02-13T22:53:04.560911,183.176,145.00,-0.5156,0.1890,-1.1691,-13.1836,-3.6011,16.1133
2026-02-13T22:53:04.660969,183.276,97.00,-0.6646,0.3872,-1.3280,6.2866,-22.0337,-3.0518
2026-02-13T22:53:04.761136,183.376,75.00,-0.5802,-0.0267,-1.2784,-3.6011,-5.4321,-2.8076
2026-02-13T22:53:04.860794,183.476,103.00,-0.4514,0.0945,-1.0647,4.1504,-13.4277,3.7231
2026-02-13T22:53:04.960688,183.576,171.00,-0.3368,0.1282,-0.8821,4.5776,-16.3574,0.7324
2026-02-13T22:53:05.061650,183.676,237.00,-0.0289,-0.0179,-0.6526,-14.8926,2.4414,19.8975
2026-02-13T22:53:05.160953,183.776,290.00,-0.1176,-0.1290,-0.1755,10.8643,-0.7324,-11.9629
2026-02-13T22:53:05.260840,183.876,283.00,-0.2158,0.2058,-0.8281,-6.1035,32.6538,9.3994
2026-02-13T22:53:05.360458,183.976,215.00,-0.3907,0.1317,-0.9242,4.3945,29.9683,1.7090
2026-02-13T22:53:05.460775,184.076,145.00,-0.5731,0.4644,-1.2239,-4.8218,2.5024,-2.9907
2026-02-13T22:53:05.560741,184.176,90.00,-0.5532,-0.1106,-1.0496,-3.5400,7.8125,-3.4790
2026-02-13T22:53:05.660911,184.276,49.00,-0.6412,0.4305,-1.4001,10.0708,-3.7231,-11.1694
2026-02-13T22:53:05.760645,184.376,83.00,-0.5710,0.1234,-1.2079,-1.1597,-23.6206,3.6011
2026-02-13T22:53:05.861196,184.476,153.00,-0.3752,0.1429,-0.9092,0.7324,-25.3296,0.6714
2026-02-13T22:53:05.960920,184.576,224.00,-0.2629,-0.0153,-0.8258,-1.8921,-18.4326,0.7935
2026-02-13T22:53:06.061136,184.676,292.00,-0.0271,0.2723,-0.2258,-17.8833,-8.7891,-2.9907
2026-02-13T22:53:06.160694,184.776,305.00,-0.0746,-0.1093,-0.4148,0.4272,31.2500,13.7939
2026-02-13T22:53:06.260946,184.876,255.00,-0.1848,-0.0258,-0.7789,7.8735,8.4229,-2.0752
2026-02-13T22:53:06.360678,184.976,174.00,-0.4761,0.2524,-1.1099,-3.3569,8.6670,0.3052
2026-02-13T22:53:06.461012,185.076,110.00,-0.4873,-0.0181,-1.0773,-5.4321,15.7471,8.9111
2026-02-13T22:53:06.560671,185.176,72.00,-0.5237,0.3685,-1.1272,-5.1270,-6.1035,3.9062
2026-02-13T22:53:06.661201,185.276,65.00,-0.5162,0.1782,-1.3625,1.0376,-3.3569,6.4697
2026-02-13T22:53:06.761098,185.376,125.00,-0.4451,0.1658,-1.0739,-2.3804,-25.0854,6.2256
2026-02-13T22:53:06.860974,185.476,196.00,-0.3112,0.0677,-0.8362,3.1128,-15.5640,2.7466
2026-02-13T22:53:06.960867,185.576,267.00,-0.0043,-0.1085,-0.6017,-11.5967,-17.0288,2.1362
2026-02-13T22:53:07.061002,185.676,299.00,-0.1459,0.1840,-0.1611,-4.3335,22.0947,-0.3052
2026-02-13T22:53:07.160912,185.776,259.00,-0.1439,0.1205,-0.9063,-15.8691,12.3291,-7.5073
2026-02-13T22:53:07.260907,185.876,195.00,-0.3656,-0.1281,-0.8759,-7.4463,26.4893,24.3530
2026-02-13T22:53:07.360740,185.976,138.00,-0.3187,0.2115,-0.6921,-13.3667,12.5122,32.6538
2026-02-13T22:53:07.461142,186.076,91.00,-0.5615,0.1858,-1.2983,8.3618,3.1128,1.9531
2026-02-13T22:53:07.560677,186.176,80.00,-0.6019,0.1370,-1.3436,12.1460,7.9956,6.5308
2026-02-13T22:53:07.661119,186.276,122.00,-0.4720,0.1147,-1.0891,0.4883,-9.8267,-0.1831
2026-02-13T22:53:07.760616,186.376,190.00,-0.3268,0.0862,-0.8844,-1.1597,-7.1411,0.1221
2026-02-13T22:53:07.861037,186.476,259.00,-0.1329,0.0674,-0.8735,-11.3525,-28.9307,3.7231
2026-02-13T22:53:07.960574,186.576,302.00,-0.1545,0.0842,0.1443,-6.5308,-2.5635,0.8545
2026-02-13T22:53:08.061076,186.676,270.00,-0.2233,0.0806,-1.1250,0.6714,35.2783,0.9155
2026-02-13T22:53:08.160566,186.776,200.00,-0.3757,0.0122,-0.8616,4.6997,38.1470,-7.3242
2026-02-13T22:53:08.261045,186.876,138.00,-0.6455,0.4188,-1.1699,-16.5405,-5.0049,14.0381
2026-02-13T22:53:08.361025,186.976,87.00,-0.7246,0.0658,-1.2091,-6.1035,-29.1138,-12.2681
2026-02-13T22:53:08.460766,187.076,64.00,-0.7029,0.3284,-1.3320,9.3994,-7.5073,0.1221
2026-02-13T22:53:08.560668,187.176,117.00,-0.5898,0.0002,-1.0524,3.9062,-15.1978,-0.7324
2026-02-13T22:53:08.660923,187.276,178.00,-0.3868,0.1785,-0.8352,-2.3804,-12.5122,9.2163
2026-02-13T22:53:08.760584,187.376,250.00,-0.1924,-0.0488,-0.7578,-13.3667,-8.3618,10.1929
2026-02-13T22:53:08.860887,187.476,297.00,-0.1776,0.1223,0.0482,-6.7139,-11.6577,-7.5073
2026-02-13T22:53:08.960539,187.576,265.00,-0.2151,-0.0046,-0.8468,4.9438,19.4092,-0.3662
2026-02-13T22:53:09.163037,187.776,125.00,-0.4473,-0.2300,-1.1597,8.6060,-18.2495,-13.0005
2026-02-13T22:53:09.361896,187.976,77.00,-0.5353,0.1047,-1.5259,6.5918,4.5776,10.5591
2026-02-13T22:53:09.460389,188.076,56.00,-0.5605,0.1698,-1.1416,4.5166,-17.8223,5.9204
2026-02-13T22:53:09.560407,188.176,120.00,-0.3196,0.0654,-0.8264,7.7515,-13.3057,4.1504
2026-02-13T22:53:09.660561,188.276,189.00,-0.1234,0.1311,-0.8768,-1.2207,-12.9395,2.5024
2026-02-13T22:53:09.760876,188.376,262.00,-0.1461,0.1732,-0.0052,-24.0478,-23.1323,-5.4321
2026-02-13T22:53:09.860588,188.476,306.00,-0.1537,-0.0135,-0.7880,18.3716,42.2974,-0.1831
2026-02-13T22:53:09.960705,188.576,273.00,-0.3247,0.0812,-0.8035,-6.5918,21.9727,-2.1362
2026-02-13T22:53:10.060600,188.676,200.00,-0.5366,0.2994,-1.2518,-8.0566,15.0146,-9.5825
2026-02-13T22:53:10.160816,188.776,132.00,-0.6042,0.0880,-1.2178,-9.8267,0.4883,-6.5308
2026-02-13T22:53:10.260479,188.876,78.00,-0.5632,0.0162,-1.3488,9.3384,-5.2490,-18.3716
2026-02-13T22:53:10.360831,188.976,49.00,-0.5668,0.1714,-1.2451,-0.3052,-12.5122,7.2632
2026-02-13T22:53:10.460337,189.076,99.00,-0.4144,0.1541,-1.0000,1.7700,-14.3433,0.1221
2026-02-13T22:53:10.560589,189.176,169.00,-0.3778,0.1476,-0.8694,1.8311,-12.6953,2.7466
2026-02-13T22:53:10.661173,189.276,231.00,-0.1018,0.1473,-0.6490,-3.6011,-18.9819,-1.7090
2026-02-13T22:53:10.760597,189.376,297.00,-0.1014,-0.0337,-0.0179,-6.7139,21.2402,5.7373
2026-02-13T22:53:10.861049,189.476,299.00,-0.2419,0.1360,-0.9579,16.6016,33.5693,-5.3101
2026-02-13T22:53:10.960540,189.576,240.00,-0.4529,0.1886,-0.8851,-20.0195,12.9395,6.7139
2026-02-13T22:53:11.060437,189.676,166.00,-0.6323,0.2676,-1.0778,1.2817,7.9346,-1.1597
2026-02-13T22:53:11.160225,189.776,102.00,-0.5908,0.3608,-1.1079,4.6997,-0.6104,1.4038
2026-02-13T22:53:11.260810,189.876,59.00,-0.6036,0.1746,-1.3527,-3.8452,-4.6997,-10.0708
2026-02-13T22:53:11.360810,189.976,62.00,-0.5317,0.1279,-1.0721,0.6714,-18.2495,3.0518
2026-02-13T22:53:11.460737,190.076,124.00,-0.4452,0.1189,-0.8633,-5.3711,-16.4795,8.2397
2026-02-13T22:53:11.561314,190.176,192.00,-0.3246,0.0830,-0.7709,-4.6387,-21.5454,1.4038
2026-02-13T22:53:11.660377,190.276,258.00,-0.0991,0.0865,-0.4042,-16.4185,-24.6582,6.4087
2026-02-13T22:53:11.760264,190.376,302.00,-0.0837,-0.0381,-0.4178,0.8545,26.1841,2.8687
2026-02-13T22:53:11.860255,190.476,283.00,-0.3110,0.1479,-0.9283,3.2349,28.1982,-3.4180
2026-02-13T22:53:11.960353,190.576,213.00,-0.5155,0.0610,-1.0197,-4.6997,17.2119,3.6011
2026-02-13T22:53:12.060557,190.676,142.00,-0.4753,-0.0896,-0.9447,-4.2725,12.1460,1.8921
2026-02-13T22:53:12.160666,190.776,94.00,-0.6162,-0.0951,-1.2220,18.4326,9.7046,-17.7612
2026-02-13T22:53:12.260574,190.876,50.00,-0.5874,0.0583,-1.3853,3.1738,-9.8877,-1.1597
2026-02-13T22:53:12.360737,190.976,79.00,-0.5176,0.1345,-1.0889,1.0376,-33.9355,-4.0894
2026-02-13T22:53:12.460454,191.076,147.00,-0.3997,0.0695,-0.8406,10.1318,-23.3154,1.2817
2026-02-13T22:53:12.560898,191.176,219.00,-0.1780,0.0399,-0.8497,0.9766,-13.1226,5.0659
2026-02-13T22:53:12.660477,191.276,278.00,-0.1715,0.0797,-0.0186,-3.7231,-23.1934,-8.4229
2026-02-13T22:53:12.760712,191.376,302.00,-0.1863,0.0465,-0.7677,-3.7842,37.2314,7.1411
2026-02-13T22:53:12.860421,191.476,247.00,-0.2535,0.1357,-0.9612,-5.4321,34.6069,-0.8545
2026-02-13T22:53:12.960319,191.576,175.00,-0.4386,-0.0983,-1.0326,-7.8735,10.8643,9.0332
2026-02-13T22:53:13.060377,191.676,112.00,-0.5190,0.2986,-1.1238,16.8457,2.6855,-13.0615
2026-02-13T22:53:13.160473,191.776,67.00,-0.6987,0.1398,-1.3502,-14.7095,-5.1270,-1.9531
2026-02-13T22:53:13.260907,191.876,45.00,-0.5129,0.1260,-1.2524,-1.5869,-2.5635,-2.4414
2026-02-13T22:53:13.360323,191.976,99.00,-0.5001,0.0302,-1.0079,1.7700,-18.5547,4.4556
2026-02-13T22:53:13.460437,192.076,167.00,-0.3560,0.0665,-0.8861,4.6997,-14.7705,6.9580
2026-02-13T22:53:13.560337,192.176,231.00,-0.1190,0.1346,-0.8236,6.2866,-17.7002,0.1221
2026-02-13T22:53:13.660618,192.276,284.00,-0.1726,-0.1058,0.0635,5.7983,10.8643,-5.2490
2026-02-13T22:53:13.760777,192.376,276.00,-0.2816,0.1863,-0.9901,11.2915,28.2593,-11.5356
2026-02-13T22:53:13.860385,192.476,206.00,-0.4348,0.1162,-0.9279,-11.7798,33.6304,11.5967
2026-02-13T22:53:13.960353,192.576,145.00,-0.6428,0.2687,-1.2308,1.6479,22.3999,-2.1362
2026-02-13T22:53:14.060627,192.676,90.00,-0.7120,-0.0061,-1.4351,1.3428,-23.9868,-0.1831
2026-02-13T22:53:14.160823,192.776,41.00,-0.5186,0.1345,-1.2472,12.0850,1.5259,-16.1743
2026-02-13T22:53:14.260647,192.876,87.00,-0.7257,0.0886,-0.9841,1.2817,-23.1323,-13.9160
2026-02-13T22:53:14.360876,192.976,155.00,-0.4003,0.0930,-0.8197,-2.0752,-14.4043,7.0190
2026-02-13T22:53:14.460490,193.076,224.00,-0.2954,0.0543,-0.7335,7.8735,-23.0713,-5.3101
2026-02-13T22:53:14.561035,193.176,285.00,-0.1072,0.2335,-0.2826,-30.2124,-44.0063,20.8130
2026-02-13T22:53:14.660494,193.276,299.00,-0.1191,-0.1871,-0.5071,11.9019,16.9067,-2.7466
2026-02-13T22:53:14.760822,193.376,250.00,-0.2671,0.2167,-0.9150,-10.3149,-13.2446,-1.2207
2026-02-13T22:53:14.860424,193.476,178.00,-0.3179,0.3748,-1.0867,4.0283,21.2402,-3.2959
2026-02-13T22:53:14.960515,193.576,125.00,-0.2725,0.4346,-0.9233,-14.8926,22.7051,17.0898
2026-02-13T22:53:15.060503,193.676,85.00,-0.6251,0.1033,-1.3102,11.2305,2.0142,4.7607
2026-02-13T22:53:15.160443,193.776,68.00,-0.4739,0.1909,-1.2209,6.6528,11.5356,6.8970
2026-02-13T22:53:15.260803,193.876,115.00,-0.4758,0.1887,-0.9202,-5.0659,-4.0283,9.1553
2026-02-13T22:53:15.360696,193.976,173.00,-0.3810,0.1117,-0.8232,-5.8594,-8.1787,13.3667
2026-02-13T22:53:15.461075,194.076,237.00,-0.2001,0.0007,-0.8104,-13.2446,-25.5737,7.6294
2026-02-13T22:53:15.560489,194.176,293.00,-0.2117,0.1017,0.0881,-2.0752,1.6479,-6.3477
2026-02-13T22:53:15.660878,194.276,277.00,-0.2113,0.0840,-0.9115,2.8076,33.9355,4.5166
2026-02-13T22:53:15.760598,194.376,205.00,-0.4058,0.0347,-0.8342,11.2915,26.7334,-10.5591
2026-02-13T22:53:15.860695,194.476,147.00,-0.5151,0.1050,-1.0216,8.1787,16.9067,-11.1694
2026-02-13T22:53:15.960547,194.576,90.00,-0.6072,0.4871,-1.0507,-4.3335,3.9062,-2.9907
2026-02-13T22:53:16.060870,194.676,54.00,-0.6458,0.2263,-1.3488,-7.0801,-0.6714,3.9673
2026-02-13T22:53:16.160742,194.776,95.00,-0.5400,0.1541,-1.0127,-0.1221,-13.1226,6.2866
2026-02-13T22:53:16.260856,194.876,158.00,-0.4829,0.0120,-0.9044,5.8594,-20.0806,12.1460
2026-02-13T22:53:16.360540,194.976,230.00,-0.2194,0.1213,-0.8494,4.0894,-11.2915,7.2632
2026-02-13T22:53:16.460887,195.076,290.00,-0.1675,-0.0458,-0.0237,-14.2212,-41.9311,-2.8076
2026-02-13T22:53:16.560216,195.176,291.00,-0.2242,0.1030,-0.6888,1.2207,37.7197,7.3853
2026-02-13T22:53:16.660351,195.276,225.00,-0.2936,0.0057,-0.8384,-5.8594,43.4570,6.8970
2026-02-13T22:53:16.760263,195.376,154.00,-0.5756,0.1581,-1.0514,0.1221,19.1650,-3.4790
2026-02-13T22:53:16.860295,195.476,97.00,-0.6121,0.1364,-1.1417,1.2207,1.2207,-1.0986
2026-02-13T22:53:16.960571,195.576,54.00,-0.5042,-0.1080,-1.0009,10.8032,-7.2632,-5.6763
2026-02-13T22:53:17.060510,195.676,40.00,-0.6685,0.1676,-1.2280,15.6860,2.5635,-15.4419
2026-02-13T22:53:17.160569,195.776,96.00,-0.6208,0.0814,-1.0782,-3.9673,-7.3242,5.5542
2026-02-13T22:53:17.260708,195.876,170.00,-0.3990,0.1088,-0.9137,4.3335,-19.2261,2.6245
2026-02-13T22:53:17.360318,195.976,232.00,-0.2581,0.0194,-0.8241,-2.0752,-18.9819,3.1128
2026-02-13T22:53:17.460613,196.076,291.00,-0.1741,0.0962,-0.0291,-9.8877,-52.3682,-17.3950
2026-02-13T22:53:17.560823,196.176,274.00,-0.1853,0.0474,-0.6512,6.9580,29.9072,0.1831
2026-02-13T22:53:17.660541,196.276,209.00,-0.3575,-0.0673,-0.8976,-3.3569,20.1416,15.3198
2026-02-13T22:53:17.760616,196.376,141.00,-0.4441,-0.0027,-0.9979,5.4321,18.7378,3.2349
2026-02-13T22:53:17.860482,196.476,91.00,-0.5486,0.0575,-0.9926,10.4370,3.5400,-4.9438
2026-02-13T22:53:17.961004,196.576,44.00,-0.6782,0.2882,-1.3638,9.5215,-1.8311,13.3057
2026-02-13T22:53:18.060402,196.676,71.00,-0.5270,0.1727,-1.1050,7.5073,-8.6670,14.8926
2026-02-13T22:53:18.160315,196.776,138.00,-0.4583,0.1144,-0.9509,-1.0376,-8.9111,4.5776
2026-02-13T22:53:18.260338,196.876,209.00,-0.3049,0.0161,-0.6746,-5.8594,-3.4180,3.1738
2026-02-13T22:53:18.460915,197.076,268.00,-0.1232,0.1112,-0.1359,5.6152,26.4282,2.7466
2026-02-13T22:53:18.562987,197.176,282.00,-0.2968,-0.2040,-0.8837,-5.7373,42.7246,6.3477
2026-02-13T22:53:18.660495,197.276,226.00,-0.6588,0.2147,-1.0673,-0.5493,30.0903,-8.8501
2026-02-13T22:53:18.760793,197.376,156.00,-0.4813,0.2335,-0.8971,-3.8452,30.7617,17.3340
2026-02-13T22:53:18.860644,197.476,98.00,-0.8077,0.1233,-1.1200,-5.2490,-4.2725,-4.9438
2026-02-13T22:53:18.960826,197.576,52.00,-0.8099,0.2229,-1.1237,2.8687,-10.9863,-2.6855
2026-02-13T22:53:19.060541,197.676,46.00,-0.5190,0.1393,-1.0592,6.4087,-27.2827,-0.5493
2026-02-13T22:53:19.160437,197.776,98.00,-0.5409,0.1090,-0.9591,1.7090,-37.3535,-2.0142
2026-02-13T22:53:19.260569,197.876,163.00,-0.3859,0.0850,-0.9009,-9.7656,-37.7808,-1.1597
2026-02-13T22:53:19.360659,197.976,230.00,-0.4368,0.0626,-1.0801,14.2212,-47.6074,-5.1880
2026-02-13T22:53:19.460440,198.076,303.00,-0.2842,0.1202,-0.4531,-9.8267,-55.4199,-19.2871
2026-02-13T22:53:19.560523,198.176,357.00,-0.1742,-0.0044,-0.8502,-1.2207,-1.0986,-8.8501
2026-02-13T22:53:19.660610,198.276,385.00,-0.1891,0.1068,-0.9570,7.9346,4.9438,-8.9722
2026-02-13T22:53:19.760577,198.376,391.00,-0.0248,-0.1526,-0.9150,6.9580,8.2397,-5.4932
2026-02-13T22:53:19.860620,198.476,397.00,-0.3278,0.2318,-0.9698,1.3428,14.0991,-1.2207
2026-02-13T22:53:19.960203,198.576,401.00,-0.1309,0.0968,-0.8990,2.7466,8.4839,4.0283
2026-02-13T22:53:20.060351,198.676,404.00,-0.2721,0.1954,-0.9327,-3.1128,4.6387,2.3193
2026-02-13T22:53:20.160355,198.776,406.00,-0.2468,0.1066,-0.8877,5.6152,-18.9209,-2.8687
2026-02-13T22:53:20.260453,198.876,406.00,-0.1335,0.2625,-0.9031,-2.1362,-10.8643,-4.0894
2026-02-13T22:53:20.360289,198.976,401.00,-0.1854,0.0979,-0.9139,-0.9155,-15.9912,4.5776
2026-02-13T22:53:20.460243,199.076,396.00,-0.2539,0.1971,-0.9078,0.2441,-6.4697,6.1646
2026-02-13T22:53:20.560246,199.176,391.00,-0.1918,0.1776,-1.0026,-5.6763,5.8594,5.9814
2026-02-13T22:53:20.660020,199.276,391.00,-0.1659,0.0184,-0.9296,8.8501,-8.0566,11.3525
2026-02-13T22:53:20.760193,199.376,391.00,-0.2233,0.0864,-0.9392,-13.3667,-1.2207,3.9062
2026-02-13T22:53:20.860084,199.476,388.00,-0.1541,0.0845,-0.9756,-12.4512,0.6714,7.3242
2026-02-13T22:53:20.960186,199.576,382.00,-0.1562,0.1244,-0.9595,-1.0376,5.0049,7.2021
2026-02-13T22:53:21.060181,199.676,381.00,-0.2312,0.0408,-0.9399,5.0659,0.4272,-2.8076
2026-02-13T22:53:21.159925,199.776,381.00,-0.2106,0.0981,-0.9686,-6.4087,7.2632,4.6997
2026-02-13T22:53:21.260215,199.876,380.00,-0.2683,0.0691,-0.9861,-5.4932,-1.1597,-2.7466
2026-02-13T22:53:21.360050,199.976,374.00,-0.2169,0.0605,-0.9541,-12.5122,4.2725,0.7935
2026-02-13T22:53:21.460207,200.076,372.00,-0.2241,0.0477,-0.9646,-5.0659,-1.4648,-4.9438
2026-02-13T22:53:21.560345,200.176,369.00,-0.2219,0.0502,-0.9937,-0.7935,-4.8218,-7.2632
2026-02-13T22:53:21.660190,200.276,364.00,-0.2285,0.0215,-0.9954,-3.2349,-5.1270,-4.3945
2026-02-13T22:53:21.760199,200.376,364.00,-0.1958,0.0109,-0.9705,-4.0283,-3.4180,-1.2817
2026-02-13T22:53:21.860006,200.476,362.00,-0.1890,0.0514,-0.9691,8.0566,-0.6714,-0.4883
2026-02-13T22:53:21.960112,200.576,361.00,-0.2395,0.0667,-1.0043,-0.1221,-9.3994,-4.4556
2026-02-13T22:53:22.060283,200.676,358.00,-0.2014,0.0088,-0.9843,-2.1362,-1.2207,-2.3193
2026-02-13T22:53:22.160015,200.776,358.00,-0.1666,0.0470,-0.9658,2.0142,-2.3804,-2.1362
2026-02-13T22:53:22.260038,200.876,358.00,-0.1823,0.0142,-0.9807,3.2349,-1.3428,0.5493
2026-02-13T22:53:22.359923,200.976,360.00,-0.1531,0.0397,-0.9476,3.9673,-0.6714,1.2207
